name,title,activity_period,notable_deeds
熊式辉,江西省政府主席（抗战初期主赣）,1931-1942,虽非典型汉奸，但其主赣期间对日妥协倾向及部分地方维持会失控常被地方史料提及；高安、宜春一带在其治下出现基层维持会组织。
李中襄,国民党江西省党部委员、南昌维持会相关人物,1939-1945,南昌沦陷后参与伪政权筹备活动，与宜春、高安一带的伪维持会有联系。
邓祖禹,伪南昌县维持会会长,1939-1945,南昌沦陷后组织伪维持会，协助日军征粮、拉夫，其势力范围延伸至宜春、高安周边。
胡家风,伪江西省政府委员,1940-1945,在南昌伪政权中任职，参与对宜春、高安等地的伪化宣传与物资征调。
王梦古,伪高安县维持会会长,1939-1945,高安沦陷期间组织伪维持会，为日军征集粮食、劳工，并协助建立伪保甲制度。
刘子清,伪宜春县维持会副会长,1940-1945,在宜春地区协助日军维持治安，参与搜捕抗日人员，推行伪化教育。
陈伯谦,伪高安县警察局局长,1941-1945,组建伪警察队伍，配合日军清乡，在高安、宜春交界地带镇压抗日活动。
张铁生,伪宜春县保甲长、情报员,1942-1945,担任伪保甲长，为日军提供宜春、高安一带抗日武装情报，参与征粮拉夫。
黄道南,伪江西省政府宣传处职员,1941-1945,在南昌伪政权中负责对宜春、高安等地的奴化宣传，编写亲日教材。
吴友三,伪高安县教育科科长,1942-1945,在高安推行日语教育，篡改历史教材，协助日军进行文化侵略。
