name,title,activity_period,notable_deeds
王克敏,伪中华民国临时政府行政委员会委员长,1937-1940,抗战初期在华北组织伪政权，其伪政权势力范围涵盖华北包括陕西周边地区，对陕西等地有政治渗透企图。
王揖唐,伪中华民国临时政府内政部长、伪华北政务委员会委员长,1937-1945,长期在华北伪政权任职，推行日伪政策，其影响波及陕西等华北周边省份。
殷汝耕,伪冀东防共自治政府主席,1935-1938,在华北建立伪政权，配合日军侵略，其活动对陕西等地的抗日形势产生间接影响。
梁鸿志,伪中华民国维新政府行政院长,1938-1940,在华中组织伪政权，与华北伪政权呼应，对包括陕西在内的抗战后方构成威胁。
陈公博,伪南京国民政府立法院长、伪上海市长,1940-1945,汪伪政权核心人物，其伪政权试图向陕西等后方渗透。
周佛海,伪南京国民政府财政部长、伪警政部长,1940-1945,汪伪政权要员，参与伪政权对陕西等地的政治宣传与渗透。
李守信,伪蒙古军政府、伪蒙古联合自治政府军事头目,1936-1945,在内蒙古及华北地区组织伪军，配合日军进攻，其活动范围接近陕西北部。
王英,伪绥西联军司令,1937-1945,在绥远、陕西北部一带组织伪军，配合日军侵扰陕西边境。
白凤翔,伪军头目（后反正）,1937-1940,曾在陕西、绥远一带活动，初期附逆，后反正抗日。
张仁杰,伪凤县维持会会长,1938-1945,在凤县组织维持会，为日军提供物资与情报，协助日伪统治。
赵子明,伪宝鸡县维持会副会长,1939-1945,在宝鸡地区协助日伪政权，参与征粮、征夫，压迫当地民众。
刘文辉,伪陕西省政府委员（汪伪任命）,1940-1945,汪伪政权任命的陕西省伪职，试图在陕西建立伪政权，进行亲日宣传。
孙殿英,伪军头目（后反正）,1943-1945,曾率部投敌，在河南、陕西边境活动，后反正。
庞炳勋,伪军头目（后反正）,1943-1945,在河南、陕西一带活动，曾投敌组织伪军，后反正。
李长江,伪军头目,1941-1945,在华中地区组织伪军，其势力曾试图向陕西渗透。
吴化文,伪军头目（后反正）,1943-1945,在山东、河南一带活动，曾投敌，后反正，其活动对陕西有间接影响。
郝鹏举,伪军头目（后反正）,1943-1945,在江苏、安徽一带活动，曾投敌，后反正，其伪军活动对陕西后方有威胁。
张岚峰,伪和平救国军第一军军长,1938-1945,在河南、安徽一带组织伪军，配合日军进攻，其活动范围接近陕西。
孙良诚,伪和平救国军第二方面军总司令,1942-1945,在河南、山东一带活动，曾投敌，其伪军对陕西构成威胁。
荣子恒,伪军头目,1943-1945,在河南、陕西边境活动，组织伪军协助日军。
