name,title,activity_period,notable_deeds
马鸿逵,宁夏省政府主席、国民党军第八战区副司令长官兼第十七集团军总司令,1933-1945年,长期主政宁夏，抗战期间虽名义上隶属国民政府抗日序列，但消极抗日、积极反共，与日伪方面存在秘密接触和妥协，纵容部下与日军暗通款曲，保存实力，对宁夏及石嘴山地区抗日力量进行压制。
马鸿宾,国民党军第八十一军军长、宁夏省政府委员,1931-1945年,抗战期间在宁夏地区虽曾参与绥西抗战，但立场摇摆，与日伪势力有暧昧关系，对辖区内抗日活动限制较多，其部属在石嘴山一带与伪蒙军有接触。
王含章,伪宁夏维持会会长,1938-1940年,日军侵占绥远后，在包头、五原一带活动，受日军指使筹组伪宁夏政权，拉拢宁夏地方士绅，企图在石嘴山、银川等地建立伪组织，为日军西侵服务。
李守信,伪蒙古军政府副主席、伪蒙古联合自治政府副主席,1936-1945年,率伪蒙古军配合日军进攻绥西，多次进犯宁夏北部石嘴山、磴口一带，烧杀抢掠，扶植伪政权，是活动于宁夏周边地区的重要汉奸头目。
德穆楚克栋鲁普,伪蒙古军政府总裁、伪蒙古联合自治政府主席,1936-1945年,在日军扶植下建立伪蒙政权，势力范围涉及宁夏北部及石嘴山周边，配合日军对宁夏进行军事威胁和政治渗透，招募当地蒙汉败类充当伪军。
王英,伪绥西联军总司令、伪蒙古军副总司令,1937-1945年,率伪军配合日军进攻绥西和宁夏北部，在石嘴山、磴口一带活动，组织维持会，征粮抓丁，残害抗日军民。
白凤翔,伪宁夏边防军司令,1939-1941年,原为东北军将领，后投靠日军，被派往宁夏北部石嘴山一带收编土匪武装，组织伪军，企图配合日军进攻宁夏。
马龙,伪宁夏回民自治政府筹备委员,1938-1940年,受日军特务机关指使，在石嘴山、吴忠等地拉拢回族上层，筹组伪回民政权，为日军西进提供情报和物资。
张子英,伪石嘴山维持会会长,1938-1940年,日军进犯绥西时，在石嘴山地区组织维持会，为日军筹集粮草、情报，协助日军管理地方，压迫当地民众。
刘振东,伪石嘴山警察局局长,1939-1941年,在日军控制时期担任伪警察局长，配合伪政权镇压抗日活动，抓捕抗日人员，勒索百姓。
陈国栋,伪宁夏保安队队长,1938-1942年,率部投靠日军，在石嘴山、平罗一带为日军搜集情报，袭击抗日游击队，保护日军运输线。
马德贵,伪平罗县维持会会长,1938-1940年,在平罗县组织维持会，为日军征粮派款，协助日军建立保甲制度，压制民众抗日。
杨生华,伪惠农县保甲长,1939-1941年,在惠农县（今石嘴山地区）担任伪保甲长，为日军提供情报，协助抓捕抗日分子，催缴粮款。
赵文华,伪宁夏教育会会长,1938-1942年,在日军占领区推行奴化教育，编写亲日教材，组织学生参加亲日活动，为伪政权培养顺民。
孙明远,伪宁夏商会会长,1938-1943年,为日军筹集物资，控制石嘴山地区商业，协助日军经济掠夺，压榨商户和百姓。
