name,title,activity_period,notable_deeds
张海鹏,伪满热河省省长、伪满军政部大臣,1931-1945,原东北军将领，九一八后投敌，在吉林地区参与镇压抗日武装，后任伪满高官，协助日军统治东北。
熙洽,伪满财政部总长、宫内府大臣,1931-1945,原吉林副司令长官公署参谋长，1931年叛变，引日军占领吉林，建立伪吉林省政权，是吉林地区首要汉奸。
金名世,伪满吉林省省长,1932-1945,原吉林省政府官员，投日后历任伪吉林省长，推行日伪殖民政策，镇压抗日力量。
孙其昌,伪满吉林省省长、伪满民生部大臣,1932-1945,原吉林省政府官员，投敌后任伪吉林省长，协助日军清乡，强征劳工。
李铭书,伪满吉林省警务厅长,1932-1945,在吉林地区组织伪警察，配合日军围剿抗联，抓捕抗日志士。
王静修,伪满吉林市市长,1932-1945,投日后任伪吉林市长，推行奴化教育，强征物资。
赵欣伯,伪满立法院院长（曾任吉林地区司法职务）,1931-1945,原东北法律界人士，投日后参与伪满立法，为日本殖民统治提供法律依据。
于芷山,伪满军政部大臣（曾任吉林驻军）,1931-1945,原东北军旅长，九一八后率部投敌，在吉林、舒兰一带协助日军镇压义勇军。
邢士廉,伪满治安部大臣（曾任吉林地区）,1931-1945,原东北军将领，投日后负责伪满治安，参与围剿抗联。
吉兴,伪满吉林警备司令,1932-1945,原吉林驻军团长，投敌后任伪警备司令，在舒兰、五常一带多次进攻抗联部队。
张联桂,伪满舒兰县县长,1932-1945,投日后任伪舒兰县长，推行保甲制度，强征粮食，协助日军建立“集团部落”。
李春润,伪满舒兰县警务科长,1932-1945,在舒兰地区组织伪警察队，多次参与搜捕抗联地下组织。
王永江,伪满吉林协和会会长,1932-1945,在吉林地区宣传“日满亲善”，组织汉奸团体，破坏抗日统一战线。
刘德权,伪满吉林保安队队长,1933-1945,率伪保安队在舒兰山区围剿抗联第三军，烧毁民房，屠杀百姓。
赵广礼,伪满吉林宪兵队翻译官,1935-1945,在吉林、舒兰地区协助日军宪兵队审讯、拷打抗日军民，提供情报。
