name,title,activity_period,notable_deeds
熙洽,伪吉林省长官公署长官、伪满洲国财政部总长、伪宫内府大臣,1931-1945,九一八事变后率先投敌，在吉林市组织伪吉林省政权，通电脱离南京国民政府，协助日军侵占吉林全境，并参与筹建伪满洲国，是东北早期核心汉奸之一。
张燕卿,伪吉林省长官公署实业厅长、伪满洲国实业部总长、伪外交部大臣,1931-1945,熙洽亲信，参与伪吉林省政权组建，后长期在伪满中央任职，推行日本殖民经济政策，为日军掠夺东北资源服务。
荣厚,伪吉林省长官公署副长官、伪满洲国参议,1931-1945,原吉林省官员，九一八事变后附逆，协助熙洽维持伪吉林省统治，参与镇压抗日力量。
李铭书,伪吉林省长官公署民政厅长、伪满洲国间岛省省长,1931-1945,在伪吉林省及伪间岛省任职，负责民政与地方治安，配合日军在延边地区推行保甲连坐、集团部落政策，镇压抗日群众。
蔡运升,伪吉林省长官公署交涉员、伪满洲国间岛省省长、伪经济部大臣,1931-1945,长期在伪吉林省和伪间岛省任职，处理对日交涉与地方行政，参与延边地区殖民统治，后升任伪满中央经济部门要职。
金名世,伪间岛省省长、伪吉林省省长、伪满洲国民生部大臣,1931-1945,伪满重要汉奸官僚，曾任伪间岛省省长，直接负责延边地区殖民统治，推行日本语教育、征发劳工、镇压抗日武装。
神尾贰郎,伪间岛省次长（日本人）,1934-1945,作为伪间岛省实际控制者之一，主导延边地区行政、警察与经济掠夺，配合关东军围剿抗日联军。
大桥忠一,伪间岛省次长、伪吉林省次长（日本人）,1930年代-1945,在伪间岛省和伪吉林省担任次长，掌握实权，推行日本殖民政策，镇压延边抗日活动。
邵麟,伪延吉县县长、伪间岛省民政厅长,1930年代-1945,在延吉县及伪间岛省任职，执行日军指令，组织自卫团、保甲制，协助搜捕抗日人员。
刘宝麟,伪延吉县县长,1930年代-1945,担任伪延吉县县长期间，配合日伪军警镇压当地抗日群众，推行配给制与劳工征发。
关长庆,伪延吉县警务局长、伪间岛省警务厅长,1930年代-1945,长期在延边地区担任伪警察头目，指挥伪警配合日军围剿抗日游击队，逮捕杀害抗日志士。
李树藩,伪延吉县警务局长,1930年代-1945,在延吉地区负责伪警察事务，参与破坏中共地下组织，镇压抗日群众。
朴昌厦,伪间岛省协和会事务长、伪延吉县协和会会长,1930年代-1945,朝鲜族亲日分子，通过协和会组织在延边地区进行亲日宣传、情报收集和劳工动员，协助日军统治。
金东翰,伪间岛省协和会干部、伪延吉县协和会理事,1930年代-1945,在延边地区从事亲日文化活动，配合日伪推行皇民化教育，动员朝鲜族青年加入伪军。
尹相弼,伪间岛省警务厅特务科长,1930年代-1945,在延边地区负责特务情报工作，搜捕抗日地下人员，破坏中共延边党组织。
崔南善,伪满洲国协和会中央本部干部、亲日文化人,1930年代-1945,朝鲜族亲日文人，虽主要在伪满中央活动，但其亲日言论和协和会工作覆盖延边地区，影响当地文化教育界。
李范奭,伪间岛省协和会青年训练所所长,1930年代-1945,在延边地区负责青年训练，灌输亲日思想，为日军培养伪军和劳工骨干。
张景惠,伪满洲国参议府议长、伪国务总理大臣,1931-1945,原东北军将领，九一八事变后投敌，历任伪满要职，其统治覆盖吉林全省，为日本殖民统治服务。
臧式毅,伪满洲国民政部大臣、伪参议府议长,1931-1945,原辽宁省官员，后成为伪满核心汉奸，参与制定殖民政策，影响包括吉林、延边在内的东北各地。
吕荣寰,伪满洲国产业部大臣、伪民生部大臣,1931-1945,长期在伪满中央任职，推行经济统制政策，掠夺吉林、延边地区资源，征发劳工。
于静远,伪满洲国协和会中央本部副本部长、伪民生部大臣,1930年代-1945,协和会重要头目，在东北各地包括延边推行亲日思想宣传和战时动员。
于镜涛,伪吉林省省长、伪哈尔滨市市长,1930年代-1945,曾任伪吉林省省长，负责吉林地区殖民行政，配合日军征发劳工、粮食，镇压抗日活动。
阎传绂,伪吉林省省长、伪司法部大臣,1930年代-1945,在伪吉林省省长任内推行保甲制、集团部落，镇压吉林及延边地区抗日力量。
徐家桓,伪吉林省省长,1940年代-1945,伪满末期吉林省省长，继续执行日本殖民政策，直至日本投降。
王锡华,伪吉林省警务厅长,1930年代-1945,负责吉林省伪警察系统，指挥对抗日联军的围剿，在延边等地实施白色恐怖。
赵秋航,伪吉林省警务厅长、伪首都警察总监,1930年代-1945,在吉林省警务系统任职期间，参与镇压抗日武装，搜捕地下工作者。
三宅光治,伪吉林省次长（日本人）,1930年代-1945,作为伪吉林省次长，实际控制省政，推行日本殖民统治，影响延边地区。
滨田阳儿,伪吉林省次长（日本人）,1930年代-1945,在伪吉林省担任次长，主导经济掠夺和治安肃正，配合关东军镇压抗日力量。
古海忠之,伪满洲国总务厅次长（日本人）,1930年代-1945,伪满实际权力核心之一，制定并推行包括吉林、延边在内的殖民政策，参与鸦片专卖和劳工征发。
武部六藏,伪满洲国总务长官（日本人）,1930年代-1945,伪满最高行政长官之一，全面推行日本殖民统治，对吉林、延边地区抗日运动进行镇压。
甘粕正彦,伪满洲国弘报协会理事长、伪满映画协会理事长,1930年代-1945,日本特务头目，控制伪满宣传文化，在延边等地推行亲日文化教育，粉饰殖民统治。
金璧东,伪间岛省省长,1930年代-1945,曾任伪间岛省省长，在延边地区推行殖民统治，配合日军围剿抗日武装。
王允卿,伪间岛省省长,1930年代-1945,在伪间岛省省长任内，执行日本指令，征发劳工、粮食，镇压延边抗日群众。
李元瑞,伪延吉县副县长,1930年代-1945,在延吉县协助日籍县长推行殖民政策，负责地方治安与物资统制。
金泽洙,伪延吉县协和会会长,1930年代-1945,朝鲜族亲日分子，在延吉地区组织协和会活动，进行亲日宣传和情报收集。
白成玉,伪延吉县警务局特务股长,1930年代-1945,在延吉地区负责特务工作，搜捕抗日地下人员，破坏中共组织。
崔贤,伪间岛省警务厅保安科长,1930年代-1945,在延边地区负责保安事务，参与镇压抗日游击队，管理伪警察队伍。
金昌龙,伪延吉县自卫团团长,1930年代-1945,组织并指挥伪自卫团，配合日军搜捕抗日人员，欺压当地百姓。
朴锡胤,伪间岛省协和会事务长,1930年代-1945,在延边地区负责协和会事务，推行皇民化运动，动员朝鲜族民众支持日军。
金永键,伪延吉县教育局长,1930年代-1945,在延吉地区推行日本语教育和亲日课程，篡改历史，奴化青少年。
李容九,伪间岛省协和会顾问,1930年代-1945,朝鲜族亲日头目，在延边地区协助日军进行思想宣传和民众控制。
张海鹏,伪满洲国热河省省长、伪军将领,1931-1945,原东北军将领，投敌后率伪军配合日军进攻吉林、延边等地抗日武装。
于芷山,伪满洲国奉天省警备司令、伪军政部大臣,1931-1945,原东北军将领，投敌后指挥伪军围剿东北抗日联军，其部队活动范围包括吉林、延边地区。
王殿忠,伪满洲国军管区司令,1930年代-1945,伪军头目，率部在吉林、延边地区配合日军围剿抗日武装。
赫慕侠,伪满洲国间岛地区伪军指挥官,1930年代-1945,在延边地区指挥伪军，配合日军对抗日联军进行讨伐作战。
金日成,（注：此名在伪满档案中另有同名亲日分子，非朝鲜领导人）伪间岛省协和会干部,1930年代-1945,伪满档案中记载的同名亲日分子，在延边地区协和会任职，协助日军进行民众动员。
