name,title,activity_period,notable_deeds
张岚峰,伪和平救国军第一军军长、伪第四方面军总司令,1938-1945,河南柘城人，抗战期间投靠日军，在豫东、豫北一带组织伪军，配合日军进攻抗日根据地，曾任伪河南省政府委员等职，其势力范围覆盖郑州周边地区。
孙良诚,伪和平救国军第二方面军总司令、伪开封绥靖公署主任,1942-1945,原西北军将领，1942年率部投敌，任伪军第二方面军总司令，驻防河南开封、郑州一带，配合日军扫荡抗日武装。
庞炳勋,伪和平救国军第二十四集团军总司令、伪河南省政府主席,1943-1945,原国民党河北省政府主席，1943年被俘后投敌，任伪军第二十四集团军总司令，后兼伪河南省政府主席，在豫北、豫西地区为日军效力。
陈静斋,伪河南省政府省长,1938-1945,抗战期间任伪河南省政府省长，驻开封，统管伪政权事务，其政令覆盖郑州等地，协助日军维持占领区统治。
田文炳,伪河南省政府警务厅长、伪开封市市长,1938-1945,在伪河南省政府中历任警务厅长、开封市市长等职，负责伪警察系统，镇压抗日活动，其警务体系延伸至郑州地区。
王锡良,伪郑州维持会会长,1941-1945,郑州沦陷后组织伪维持会，任会长，协助日军征粮、派夫，维持地方伪秩序。
李聘三,伪郑州县知事,1941-1945,任伪郑州县知事期间，配合日军推行保甲制度，征发劳工，搜刮物资。
赵子立,伪荥阳县维持会会长,1944-1945,荥阳沦陷后出任伪维持会会长，为日军筹粮筹款，协助维持占领区秩序，荥阳紧邻上街地区。
张子超,伪汜水县维持会会长,1944-1945,汜水县（今属荥阳，与上街地区接壤）沦陷后任伪维持会会长，协助日军统治地方。
刘汝明,伪军将领（后投敌）,1943-1945,原国民党将领，1943年前后在河南投敌，所部被编为伪军，在郑州、许昌一带配合日军行动。
路可贞,伪河南省政府委员、伪豫东道尹,1938-1945,任伪豫东道尹期间，管辖包括郑州在内的豫东地区，推行伪化教育，协助日军征粮。
邢幼杰,伪河南省政府教育厅长,1938-1945,在伪河南省政府中负责教育，推行亲日奴化教育，其教育政策覆盖郑州等地学校。
