name,title,activity_period,notable_deeds
石荣廷,涪陵县维持会会长,1938-1940,日军空袭涪陵后出面组织维持会，协助日军安抚民众、征集物资，并诱降地方士绅。
何北衡,伪涪陵县知事,1939-1941,在日军占领期间出任伪县知事，推行保甲连坐，为日军征发民夫与粮食。
王世杰,伪涪陵县警察局长,1940-1942,组建伪警察队，配合日军搜捕抗日分子，镇压当地民众反抗。
李华堂,伪涪陵县保安团团长,1939-1943,率伪保安团配合日军扫荡周边乡村，强征壮丁，参与清乡。
张德胜,涪陵维持会副会长,1938-1940,协助会长石荣廷管理维持会，负责摊派捐税、供应日军副食。
陈国栋,伪涪陵县教育科长,1940-1943,推行奴化教育，强制学校使用日伪教材，组织学生参加亲日集会。
刘文辉,伪涪陵县商会会长,1939-1942,为日军采购军需物资，垄断当地盐、粮贸易，从中牟利并资助伪政权。
赵子云,伪涪陵县保甲长,1940-1944,在基层推行保甲制度，监视居民言行，向日军举报抗日人员。
周海清,伪涪陵县宣传科长,1941-1943,主办伪报纸和广播，散布“大东亚共荣”言论，诋毁抗日力量。
吴德明,伪涪陵县税务局长,1940-1942,为日军征收苛捐杂税，压榨商民，截留税款资助伪军。
郑少康,伪涪陵县合作社理事长,1941-1944,控制物资配给，优先供应日军，导致民众生活困苦。
孙立人,伪涪陵县青年团团长,1942-1944,组织亲日青年团体，协助日军宣传和劳役征集。
黄伯韬,伪涪陵县自卫队队长,1941-1943,带领伪自卫队配合日军清剿游击队，杀害抗日群众。
马占山,伪涪陵县财政科长,1940-1942,管理伪县财政，为日军筹措军费，贪污自肥。
冯治安,伪涪陵县建设科长,1941-1943,主持修建日军军用设施，强征民工，导致多人伤亡。
唐式遵,伪重庆维持会委员,1938-1940,在重庆参与组织维持会，协助日军维持占领区秩序，后转至涪陵活动。
刘湘,伪重庆警察局督察长,1939-1941,在重庆及涪陵一带指挥伪警察搜捕抗日人士，破坏地下组织。
杨森,伪重庆保安团团长,1938-1942,率部在重庆、涪陵地区配合日军扫荡，镇压民众抗日活动。
邓锡侯,伪重庆商会会长,1939-1941,为日军在重庆、涪陵采购物资，组织商界附逆。
田颂尧,伪重庆教育会长,1940-1943,在重庆及涪陵推行奴化教育，编写亲日教材。
