name,title,activity_period,notable_deeds
张海鹏,伪满热河省省长、伪满军政部大臣,1931-1945,原东北军将领，九一八后投敌，曾任伪满热河省省长，参与镇压抗日武装，其势力曾涉及黑河地区边境活动。
于琛澂,伪满第四军管区司令官（驻黑河）,1932-1945,原吉林自卫军将领，叛变投日后任伪满第四军管区司令，驻防黑河、逊克一带，多次率伪军“讨伐”抗联部队。
赵毅,伪满黑河省省长,1934-1937,曾任伪满黑河省省长，推行日伪殖民政策，协助日军镇压逊克、孙吴等地抗日活动。
王静修,伪满黑河省警务厅长,1935-1940,负责黑河地区伪警察体系，组织特务侦缉抗联地下联络站，参与制造逊克县多起屠杀事件。
李华堂,伪满黑河省协和会会长,1936-1945,原地方士绅，投靠日伪后任协和会黑河省分会会长，鼓吹“日满亲善”，协助日军征集劳工修筑军事工事。
刘兴,伪满逊克县县长,1933-1938,首任伪逊克县县长，强征民夫修建警备道路，配合日军“归屯并户”，导致逊克沿江村屯大量民众流离失所。
关庆禄,伪满逊克县警务科科长,1937-1945,直接指挥伪警察和特务队，多次袭击抗联小分队，抓捕并杀害抗日群众，在逊克宝山乡制造“血洗”事件。
张景惠,伪满国务总理大臣,1935-1945,虽为伪满中央高官，但曾多次视察黑河、逊克地区，推动“治安肃正”计划，间接指挥当地伪军警围剿抗联。
韩云阶,伪满黑河省次长（实际掌权日本人顾问）,1938-1942,作为伪满黑河省次长，协助日本参事官控制地方行政，推行粮食统制，导致逊克等地农民饿殍遍野。
孙鸣山,伪满逊克县保安队队长,1939-1945,率保安队配合日军“讨伐”抗联第三路军，在逊克县库尔滨河一带伏击抗联小部队，杀害多名伤员。
