name,title,activity_period,notable_deeds
朱永祥,伪当涂县维持会会长,1938-1940,日军占领当涂后出任维持会长，协助日军征粮派款，镇压抗日民众，提供情报给日军
张德胜,伪当涂县知事,1940-1943,任伪县知事期间，推行保甲制度，强征壮丁，配合日军清乡扫荡，迫害抗日家属
李华堂,伪当涂县保安大队长,1941-1945,率伪保安队多次袭击新四军游击队，杀害抗日干部，参与日军“清剿”行动
王少卿,伪当涂县警察局长,1939-1944,协助日军搜捕抗日分子，破坏地下交通站，严刑拷打被捕人员
陈子衡,伪马鞍山矿区维持会长,1938-1942,为日军控制马鞍山铁矿资源，强迫矿工劳动，克扣口粮，导致大量矿工死亡
赵文彬,伪当涂县商会会长,1939-1945,为日军筹措军饷，垄断粮食贸易，向抗日根据地封锁物资，从中牟利
孙耀庭,伪当涂县教育会长,1940-1945,推行奴化教育，强迫学校使用日伪教材，宣扬“中日亲善”，迫害爱国教师
周凤山,伪当涂县税务局长,1941-1945,增设苛捐杂税，搜刮民财，为日军提供经济支持，逼死多名抗税农民
吴国栋,伪当涂县情报组长,1942-1945,建立汉奸情报网，多次向日军报告新四军活动，导致多处抗日联络点被破坏
郑海清,伪马鞍山维持会副会长,1938-1943,协助日军强征劳工修建军事设施，克扣劳工工资，参与镇压工人罢工
