name,title,activity_period,notable_deeds
马良,伪山东省省长、伪济南维持会会长,1937-1945,抗战期间投靠日军，历任伪济南维持会会长、伪山东省省长等职，协助日军推行殖民统治、征发劳役与物资，镇压抗日活动。
唐仰杜,伪山东省省长,1938-1945,曾任伪山东省公署省长，配合日军在山东各地推行伪化政权、保甲连坐与物资统制，为日军侵华提供行政支持。
杨毓珣,伪山东省省长,1938-1940,北洋旧官僚出身，抗战期间附逆，任伪山东省省长，协助日军维持山东沦陷区统治。
王露洪,伪济宁道尹/伪济宁道公署道尹,1938-1945,日军侵占济宁后，任伪济宁道公署道尹，管辖济宁及周边嘉祥等县伪政，推行保甲、征粮、抓丁，配合日军清乡扫荡。
朱经古,伪济宁县知事/伪济宁县公署县知事,1938-1945,济宁沦陷后出任伪济宁县知事，协助日军建立维持会与伪警察体系，镇压抗日群众，摊派捐税。
李圣渠,伪嘉祥县知事/伪嘉祥县公署县知事,1938-1945,嘉祥沦陷后任伪县知事，组织伪政权、伪军与保甲，配合日军在嘉祥及济宁西部征粮、清乡。
张子良,伪嘉祥县保安团团长/伪军头目,1938-1945,在嘉祥一带组织伪保安武装，依附日军，参与扫荡抗日根据地、抓捕抗日人员与征发民夫。
刘本功,伪济宁道保安司令/伪军头目,1938-1945,鲁西南地区著名伪军头目，盘踞济宁、嘉祥、巨野一带，配合日军扫荡，残害抗日军民，横征暴敛。
潘子明,伪济宁道保安队头目/伪军军官,1938-1945,在济宁及嘉祥周边充任伪军头目，协助日军维持治安、清乡与封锁抗日根据地。
王绍武,伪兖州道尹/伪鲁南道尹,1938-1945,曾任伪道尹，管辖范围涉及济宁周边地区，推行伪化行政、征粮征丁，配合日军统治鲁南。
成逸庵,伪山东省警务厅厅长,1938-1945,在伪山东省政权中主管警务，建立伪警察网络，配合日军在山东包括济宁地区镇压抗日活动。
程希贤,伪山东省保安司令部头目/伪军将领,1938-1945,抗战期间投敌，参与伪山东省伪军系统，协助日军在鲁西南济宁一带进行军事扫荡与治安强化。
赵保原,伪军头目/国民党投降派后投敌,1938-1945,曾在山东地区反复投机，后与日伪勾结，在胶东及山东其他地区配合日军反共，其势力与山东伪化统治相关。
张步云,伪山东保安军头目/伪军将领,1938-1945,山东地区伪军头目之一，依附日军，参与对山东抗日根据地的扫荡与清乡。
厉文礼,伪鲁东和平建国军头目/伪军将领,1938-1945,山东伪军头目，投靠日军，配合日军在山东各地进行治安战与反共清乡。
吴化文,伪和平建国军第三方面军总司令,1943-1945,原国民党将领，1943年投敌，所部在山东地区配合日军扫荡，后于1945年反正。
郝鹏举,伪淮海省省长/伪军头目,1943-1945,抗战后期投敌，任伪淮海省省长，活动范围涉及山东南部与济宁周边，配合日军统治。
荣臻,伪山东省登州道尹等伪职,1938-1945,东北军旧部，抗战期间投敌，在伪山东省政权中任职，协助日军推行伪化统治。
邵式军,伪山东省税务头目/经济附逆者,1938-1945,在伪山东省政权中主管税务，为日军搜刮山东物资与钱财，支持侵华战争。
王揖唐,伪华北政务委员会委员长,1937-1945,华北地区最高伪政权头目之一，其统治涵盖山东，推行治安强化运动，配合日军在山东包括济宁地区的殖民统治。
