name,title,activity_period,notable_deeds
熙洽,伪满洲国财政部总长、吉林省伪省长,1931-1945,九一八事变后投靠日本，协助建立伪满洲国，任伪吉林省长官，镇压抗日力量，推行殖民统治。
张景惠,伪满洲国国务总理大臣（曾任伪吉林省长官）,1931-1945,原东北军将领，后投敌，历任伪参议府议长、伪军政部总长、伪国务总理，全面配合日本侵略政策。
于芷山,伪满洲国军政部大臣、伪吉林省警备司令,1931-1945,原东北军旅长，叛变后任伪吉林省警备司令，参与围剿抗日游击队，残害抗日军民。
金名世,伪吉林省省长（后期）,1930s-1945,汉奸官僚，历任伪吉林省民政厅长、省长，推行日伪奴化政策，协助日本掠夺资源。
王静修,伪吉林省警务厅长,1932-1945,负责伪吉林省警察系统，协助日本宪兵镇压反满抗日活动，抓捕爱国人士。
赵欣伯,伪满洲国立法院院长（曾任伪吉林省高等法院院长）,1931-1945,法学汉奸，参与伪满立法，为日本殖民统治提供法律依据，曾任吉林地区司法要职。
荣厚,伪吉林省财政厅长,1932-1945,协助日本控制吉林财政，强征捐税，搜刮民财用于伪满政权和日军军费。
孙其昌,伪吉林省教育厅长,1932-1945,推行奴化教育，强制学校教授日语，篡改历史，灌输“日满亲善”思想。
阎传绂,伪吉林省实业厅长,1932-1945,协助日本掠夺吉林林业、矿产等资源，为侵华日军提供物资支持。
罗振邦,伪长春市市长（新京特别市市长）,1932-1945,伪满洲国首都“新京”（今长春）市长，执行日本城市规划，强拆民居，建立殖民统治秩序。
韩云阶,伪新京特别市市长（后任伪经济部大臣）,1930s-1945,曾任长春伪市长，后升任伪经济部大臣，协助日本控制东北经济，推行统制政策。
徐绍卿,伪新京特别市警察总监,1932-1945,负责长春地区警察特务，残酷镇压反满抗日地下组织，逮捕杀害多名爱国志士。
于镜涛,伪新京特别市公署总务厅长,1930s-1945,伪长春市政核心汉奸，协助日本殖民管理，参与“勤劳奉仕”等奴役劳工计划。
张联第,伪长春县县长（今长春净月区一带属长春县）,1932-1945,管辖包括净月地区在内的长春县，强征土地供日军修建军事设施，迫害当地农民。
李铭书,伪长春县警务局长,1932-1945,在净月一带设立警察分所，协助日军“讨伐”抗日武装，欺压百姓。
王庆璋,伪吉林省公署参事官（负责净月地区事务）,1930s-1945,参与净月地区“归屯并户”，制造无人区，切断抗日联军与群众联系。
刘德权,伪新京特别市建设局长,1932-1945,负责长春及净月地区道路、军事工程修建，强征劳工，导致大量民工死亡。
赵汝梅,伪吉林省保安队司令,1932-1945,率伪军配合日军在长春、净月山区“扫荡”，杀害抗日联军战士及无辜百姓。
齐知政,伪吉林省协和会总务部长,1930s-1945,在长春、净月地区组织协和会，宣传“日满一体”，监视民众思想，告密迫害反满人士。
张燕卿,伪满洲国交通部大臣（曾任伪吉林省实业厅长）,1931-1945,在吉林任职期间，协助日本修建铁路、公路，便利日军军事运输，掠夺净月地区木材。
