name,title,activity_period,notable_deeds
张海鹏,伪满洲国热河省省长、伪满军上将,1931-1945,原为东北军将领，九一八事变后投敌，曾任伪满热河省省长，协助日军镇压抗日武装，在辽宁西部及盘锦、大洼一带活动，参与围剿义勇军和抗联部队。
于芷山,伪满洲国奉天省省长、伪满军上将,1931-1945,原东北军旅长，叛变投日后任伪奉天省省长，管辖范围包括今盘锦、大洼地区，积极推行日伪殖民政策，强征劳工，镇压抗日活动。
王永江,伪满洲国锦州省省长（后改任）,1932-1945,原为地方士绅，投靠日军后任伪锦州省省长，其辖区涵盖盘锦、大洼一带，协助日军建立保甲制度，搜刮民财，迫害抗日家属。
赵欣伯,伪满洲国立法院院长、伪奉天市市长,1931-1945,早年留学日本，九一八后积极参与伪满建国，曾任伪奉天市市长，对盘锦、大洼地区日伪统治有间接管辖，推动奴化教育和经济掠夺。
袁金铠,伪满洲国参议府议长,1931-1945,清末举人，投日后任伪满参议府议长，虽居高位，但曾参与策划对辽宁各地（包括盘锦、大洼）的“治安肃正”行动，支持日军清乡。
张景惠,伪满洲国国务总理大臣,1935-1945,原东北军将领，后任伪满总理，其政策覆盖辽宁全境，包括盘锦、大洼，推行“粮谷出荷”和“劳工供出”，导致当地民众饥寒交迫。
臧式毅,伪满洲国奉天省省长（前期）,1931-1935,原东北军参谋长，投敌后任伪奉天省省长，在盘锦、大洼地区设立日伪警察机构，抓捕抗日志士，强征土地。
熙洽,伪满洲国财政部总长、宫内府大臣,1931-1945,清室后裔，投日后任伪满高官，曾参与策划对辽宁南部（含盘锦、大洼）的军事“讨伐”，并协助日军掠夺当地资源。
于冲汉,伪满洲国监察院院长,1932-1945,原为日本关东军翻译，后任伪满监察院院长，曾多次到辽宁各地（包括盘锦、大洼）督导“治安强化运动”，镇压抗日力量。
王殿忠,伪满洲国锦州省警务厅厅长,1932-1945,原为土匪头目，投日后任伪锦州省警务厅厅长，直接管辖盘锦、大洼地区警察，率伪警配合日军扫荡，杀害无辜百姓。
李寿山,伪满洲国盘山县县长（今盘锦市大洼区一带）,1932-1945,投靠日军后任伪盘山县县长，在任期间强制推行“归屯并户”，焚烧民房，制造无人区，并强征农民充当苦力。
张作相（注：此人为张作霖兄弟，但未投敌，需排除）,无,无,不列入，因未投敌。
