name,title,activity_period,notable_deeds
陈群,伪福建省政府主席、伪南京国民政府内政部长,1938-1945,福建长汀人，早年投靠日伪，1938年后参与伪维新政府，后任伪南京国民政府内政部长、伪福建省政府主席等职，协助日军在福建推行伪化统治。
萨福畴,伪福州维持会会长、伪福州市政筹备处主任,1941-1944,福州人，1941年日军占领福州期间出面组织伪福州维持会，任会长，协助日军维持占领秩序、征发物资、推行伪化教育，后任伪福州市政筹备处主任。
林赤民,伪福州维持会副会长、伪福州商会会长,1941-1944,福州商人，日军占领福州期间任伪福州维持会副会长，并控制伪福州商会，为日军筹款筹粮，协助推行经济统制。
陈裔,伪福州警察局局长,1941-1944,在日军占领福州期间任伪福州警察局局长，协助日军搜捕抗日人士、维持伪治安、推行保甲连坐。
王世英,伪闽侯县维持会会长,1941-1944,闽侯人，日军占领福州及闽侯期间任伪闽侯县维持会会长，协助日军征粮征丁、推行伪化统治。
林文忠,伪台江维持会会长,1941-1944,福州台江人，日军占领福州期间任伪台江维持会会长，协助日军在台江地区征发物资、登记户口、推行伪化教育。
张逸舟,伪福建和平救国军总司令,1938-1945,福建沿海伪军头目，组织伪福建和平救国军，配合日军在福建沿海及福州地区进行扫荡、封锁和伪化活动。
黄大伟,伪福建和平救国军副总司令,1938-1945,协助张逸舟组织伪福建和平救国军，在福建沿海及福州附近配合日军作战，参与伪化统治。
林知渊,伪福建省政府委员、伪福州市长,1941-1944,福州人，日军占领福州期间出任伪福州市长，协助日军推行市政伪化、征发物资、控制舆论。
陈维周,伪福州维持会教育科科长,1941-1944,在日军占领福州期间任伪福州维持会教育科科长，推行奴化教育，篡改教材，强迫学校悬挂日伪旗帜。
李国杰,伪福州商会副会长,1941-1944,福州商人，日军占领期间任伪福州商会副会长，为日军筹款筹粮，协助经济统制。
陈天恩,伪福州维持会保甲长,1941-1944,福州台江地区保甲长，协助日军登记户口、征发壮丁、监视居民，推行保甲连坐。
