name,title,activity_period,notable_deeds
张海鹏,伪满洲国热河省省长、伪锦州省省长,1931-1945,九一八事变后投靠日军，曾任伪热河省省长，后调任伪锦州省省长，积极推行日伪殖民政策，镇压抗日力量。
赵欣伯,伪满洲国立法院院长、伪锦州省省长（短暂）,1931-1945,曾任伪满洲国要职，参与筹建伪政权，后短暂担任伪锦州省省长，协助日军统治辽宁地区。
王永江,伪锦州省警务厅厅长,1932-1945,在伪锦州省任职期间，残酷镇压抗日义勇军和地下抗日组织，协助日军进行“治安肃正”。
李寿山,伪义县县长,1932-1937,任伪义县县长期间，强征民夫修建日军工事，强制推行“粮谷出荷”，搜刮民财，迫害抗日家属。
刘德权,伪义县警察署署长,1933-1945,充当日军鹰犬，多次带队围剿义县周边抗日游击队，逮捕并杀害多名抗日志士。
张景惠,伪满洲国国务总理大臣（原籍辽宁台安，活动于锦州地区）,1931-1945,作为伪满最高汉奸之一，虽主要活动于新京，但曾多次到锦州、义县视察，督导日伪统治政策落实。
于芷山,伪满洲国军政部大臣、伪锦州地区军事顾问,1931-1945,原东北军将领，投敌后参与组建伪军，在锦州、义县一带协助日军清剿抗日武装。
金荣桂,伪锦州省民生厅厅长,1934-1945,主管伪锦州省“民生”事务，实际推行奴化教育，强制民众学习日语，灌输“日满亲善”思想。
张焕相,伪义县协和会会长,1935-1945,担任伪协和会义县分会会长，积极组织“勤劳奉仕”活动，为日军提供劳力和物资，监视民众思想。
王殿忠,伪锦州省保安队队长,1932-1945,率领伪保安队配合日军“扫荡”，在义县、北镇等地多次制造惨案，杀害无辜百姓。
