name,title,activity_period,notable_deeds
陈耀,伪深圳维持会会长,1938-1940,日军侵占深圳后，出面组织伪深圳维持会，协助日军维持治安、征发民夫与物资，为日军在深圳地区的殖民统治服务。
刘发,伪宝安县维持会会长,1939-1941,在宝安县（含今深圳、福田一带）组织伪维持会，配合日军推行保甲制度，征收粮税，镇压抗日群众。
李朗鸡,伪宝安县警察局长,1940-1943,担任伪宝安县警察局长期间，带领伪警察配合日军扫荡深圳、福田周边乡村，搜捕抗日游击队员及其家属。
张华,伪南头维持会会长,1938-1940,在南头（今深圳南山区，毗邻福田）组织伪维持会，为日军提供情报、向导，协助日军控制深圳湾沿岸地区。
王启,伪广东治安维持会深圳分会委员,1939-1941,作为伪广东治安维持会在深圳地区的负责人之一，参与推行伪化教育、经济掠夺，强迫当地民众使用伪币。
陈明,伪宝安县福田乡乡长,1940-1944,担任伪福田乡乡长，执行日军征粮、征夫命令，协助日军在福田地区建立保甲连坐制度，迫害抗日群众。
黄强,伪广东绥靖军深圳驻军头目,1941-1944,率领伪军驻守深圳、福田一带，配合日军对东江抗日游击区进行扫荡，抢掠民财，杀害抗日人员。
何东,伪宝安县教育科科长,1940-1943,在宝安县推行奴化教育，强制学校使用日伪教材，宣扬“大东亚共荣圈”，毒害当地青少年。
周文,伪深圳商会会长,1939-1942,组织伪深圳商会，为日军筹集军需物资，协助日军对深圳地区进行经济封锁和掠夺。
吴德,伪宝安县保甲长,1941-1945,在福田地区担任伪保甲长，负责监视居民、报告抗日活动，协助日军抓捕抗日游击队员和进步人士。
