name,title,activity_period,notable_deeds
詹松年,琼崖伪临时政府委员、伪琼山县县长,1939-1945,日军侵占海南后投敌，参与组织伪琼崖临时政府，任伪琼山县县长，协助日军推行保甲、征粮、拉夫，镇压抗日群众。
吴玉衡,伪琼崖临时政府委员、伪文昌县县长,1939-1945,海南沦陷后附逆，历任伪职，在文昌等地为日军征发粮食、劳工，配合日伪清乡。
李春农,伪琼崖临时政府委员、伪定安县县长,1939-1945,投靠日军，任伪定安县县长，组织伪维持会，协助日军对琼山、定安一带抗日根据地进行扫荡。
王毅,伪琼崖临时政府警务处长,1939-1945,在伪琼崖临时政府中掌管警务，参与编练伪警察，配合日军搜捕抗日人员。
陈武,伪琼崖临时政府财政处长,1939-1945,为日伪筹措经费，推行伪币，掠夺海南物资，支持日军侵略。
林荟材,伪琼崖临时政府教育处长,1939-1945,推行奴化教育，篡改教材，宣传“大东亚共荣圈”，毒害海南青年。
何定之,伪琼崖临时政府委员、伪澄迈县县长,1939-1945,在澄迈地区为日军征粮、征丁，组织伪自卫军，配合日军进攻抗日游击队。
张泰,伪琼中县维持会会长,1940-1945,在琼中地区组织伪维持会，为日军带路、征粮，协助日军管理当地黎族、苗族群众。
王鸿章,伪琼中县保安团团长,1941-1945,率伪保安团配合日军对琼中抗日根据地进行“蚕食”“扫荡”，捕杀抗日军民。
黄守谦,伪乐会县县长,1939-1945,在乐会（今属琼海）地区附逆，为日军征发物资，组织伪维持会，镇压抗日活动。
符大干,伪临高县县长,1939-1945,投敌后任伪临高县县长，协助日军修筑据点，征粮拉夫，迫害抗日家属。
陈哲,伪儋县县长,1939-1945,在儋县为日军效力，组织伪政权，配合日军对儋县、白沙一带抗日力量进行清剿。
吴伯,伪万宁县维持会会长,1939-1945,在万宁组织伪维持会，为日军征粮、带路，协助日军控制万宁沿海地区。
李治平,伪陵水县县长,1939-1945,任伪陵水县县长，配合日军在陵水、保亭一带进行扫荡，掠夺资源。
王昭夷,伪保亭县维持会会长,1940-1945,在保亭地区组织伪维持会，协助日军统治黎族、苗族聚居区，征发劳工。
陈汉光,伪白沙县维持会会长,1940-1945,在白沙地区为日军征粮、带路，配合日军对白沙抗日根据地进行骚扰。
林明,伪昌江县维持会会长,1940-1945,在昌江组织伪维持会，为日军开采铁矿、征发劳工，协助日军镇压抗日群众。
符和积,伪感恩县维持会会长,1940-1945,在感恩（今属东方）地区附逆，为日军征粮、征丁，组织伪自卫队。
王定华,伪崖县县长,1939-1945,任伪崖县县长，协助日军控制三亚、榆林等地，为日军提供情报和物资。
陈俄,伪琼东县维持会会长,1939-1945,在琼东（今属琼海）地区组织伪维持会，为日军征粮、拉夫，配合日军清乡。
