name,title,activity_period,notable_deeds
张海鹏,伪满热河省省长（曾任洮辽镇守使，活动涉及黑龙江地区）,1931-1945,九一八事变后投敌，任伪满要职，协助日军镇压抗日力量，其势力范围曾涉及黑龙江部分地区。
于琛澂,伪满第四军管区司令（驻黑龙江）,1932-1945,原东北军将领，叛变投日后在黑龙江地区围剿抗日联军，制造多起惨案。
赵欣伯,伪满立法院院长（原籍黑龙江）,1931-1945,积极参与伪满政权建立，为日本殖民统治出谋划策，涉及黑龙江地区伪政权事务。
韩云阶,伪满黑龙江省省长（后任伪满经济部大臣）,1932-1945,原黑龙江省实业厅长，投敌后任伪省长，推行日伪经济掠夺政策，镇压反满抗日活动。
吕荣寰,伪满滨江省省长（辖区含今双鸭山部分地区）,1932-1945,原哈尔滨特区长官，投敌后任伪滨江省长，配合日军清剿抗日武装，强征劳工。
王静修,伪满三江省省长（辖区含今双鸭山地区）,1934-1945,原东北军旅长，叛变后任伪三江省长，在双鸭山一带推行“集团部落”政策，制造无人区。
李文光,伪满三江省警务厅长（驻佳木斯，管辖四方台地区）,1937-1945,指挥伪警察讨伐队，在四方台、双鸭山等地多次袭击抗联部队，逮捕杀害抗日志士。
孙其昌,伪满黑龙江省财政厅长（后任伪满民生部大臣）,1932-1945,原黑龙江省政府官员，投敌后负责为日军筹措军费，强征当地农民粮食，间接参与对双鸭山地区的经济控制。
金名世,伪满三江省次长（实际掌权者，日本人顾问）,1935-1945,作为汉奸协助日本次长管理三江省，在四方台地区推行保甲制度，镇压抗日群众。
张景惠,伪满国务总理大臣（原籍辽宁，但长期控制黑龙江伪政权）,1931-1945,九一八事变后投敌，作为伪满最高汉奸之一，其政策直接影响双鸭山四方台地区，支持日军“讨伐”抗联。
