name,title,activity_period,notable_deeds
于芷山,伪满洲国奉天省警备司令、伪满军政部大臣,1931-1945,九一八事变后投敌，组织伪军配合日军进攻辽宁各地，长期在奉天、营口一带镇压抗日武装，后任伪满军政部大臣，是辽宁地区代表性汉奸之一。
张海鹏,伪满洲国洮辽镇守使、伪满热河省警备司令,1931-1945,原东北军将领，九一八后投敌，率伪军配合日军侵占辽宁、热河等地，在辽南、营口周边参与镇压抗日义勇军。
于冲汉,伪满洲国监察院院长、伪满协和会中央本部委员,1931-1945,辽宁籍亲日派，九一八后积极协助日军建立伪满政权，参与策划东北各省伪政权组建，对辽宁地区附逆势力有重要影响。
赵欣伯,伪满洲国立法院院长、伪满奉天市市长,1931-1945,辽宁籍汉奸，九一八后投靠日本，参与伪满建国活动，曾任伪奉天市市长，在辽宁地区推行殖民统治。
臧式毅,伪满洲国民政部大臣、伪满奉天省省长,1931-1945,原辽宁省政府主席，九一八后被俘投敌，历任伪奉天省省长、伪满民政部大臣，在辽宁地区协助日军维持殖民秩序。
袁金铠,伪满洲国参议府参议、伪满奉天省维持会会长,1931-1945,辽宁辽阳人，九一八后组织奉天维持会，协助日军维持地方秩序，后任伪满参议府参议，是辽宁地区较早附逆的地方士绅。
李际春,伪满洲国奉天省警备司令、伪军头目,1931-1945,原东北军军官，九一八后投敌，在辽宁地区组织伪军，配合日军进攻抗日武装，活动范围涉及营口周边。
王殿忠,伪满洲国营口地区伪警察头目、伪保甲长,1931-1945,在营口地区担任伪警察及保甲职务，协助日军征粮、抓丁、镇压抗日群众，是营口本地附逆势力的代表。
刘桂堂,伪满洲国营口地区维持会成员,1931-1945,在营口地区参与维持会活动，协助日军维持地方治安、搜集情报、迫害抗日人员。
孙广庭,伪满洲国营口县伪县长,1931-1945,在营口县任伪县长期间，推行日军殖民政策，征粮征工，镇压抗日活动，对老边一带亦有管辖影响。
陈楚材,伪满洲国营口地区伪教育会会长,1931-1945,在营口教育界推行奴化教育，协助日军宣传“日满亲善”，毒害当地青少年，是文化教育领域附逆者。
张子文,伪满洲国营口地区伪商会会长,1931-1945,在营口商界为日军筹款筹粮，协助经济掠夺，压迫当地商户，是经济领域附逆者。
