name,title,activity_period,notable_deeds
倪道烺,伪安徽省省长、伪安徽省政府主席,1938-1945,安徽阜阳人，北洋时期政客，抗战期间投敌，历任伪安徽省维新政府省长、汪伪安徽省政府主席等职，协助日军推行伪化统治，搜刮物资，镇压抗日活动。
高冠吾,伪安徽省省长、伪南京特别市市长,1938-1945,江苏崇明人，抗战期间投敌，曾任伪维新政府绥靖部长、伪安徽省省长、伪南京特别市市长等职，参与汪伪政权统治，为日军维持占领区秩序。
罗君强,伪安徽省省长、伪司法行政部长,1940-1945,湖南湘乡人，汪伪政权核心成员之一，曾任伪安徽省省长、伪司法行政部长等职，参与伪政权决策，推行奴化教育与经济掠夺。
林柏生,伪安徽省省长、伪宣传部长,1940-1945,广东信宜人，汪伪政权宣传系统负责人，曾任伪安徽省省长、伪宣传部长，控制沦陷区舆论，进行亲日宣传。
张昌德,伪皖南独立方面军总司令、伪军头目,1943-1945,原国民党军将领，1943年在皖南率部投敌，任伪皖南独立方面军总司令，盘踞皖南池州、宣城一带，配合日军扫荡抗日根据地，残害民众。
刘子清,伪池州维持会会长、伪池州自治会负责人,1938-1945,池州本地士绅，日军侵占池州后出面组织维持会，为日军筹粮筹款、拉夫带路，协助建立伪基层政权。
王世杰,伪贵池县县长,1938-1945,汪伪政权委任的贵池县县长，在池州城区及周边推行保甲制度，征发民夫、物资供给日军，镇压抗日群众。
李少白,伪东流县县长,1938-1945,汪伪政权委任的东流县（今属池州东至县）县长，协助日军维持占领区治安，搜刮粮食与矿产。
陈次权,伪青阳县维持会会长,1938-1945,青阳本地人物，日军占领青阳后组织维持会，为日军提供情报与后勤服务。
孙友仁,伪石埭县县长,1940-1945,汪伪政权委任的石埭县（今属池州石台县）县长，在山区推行伪化统治，配合日军清乡。
赵啸风,伪皖南绥靖军团长,1942-1945,伪军头目，率部在池州、铜陵、芜湖一带活动，配合日军进攻新四军皖南部队，抢掠民财。
吴则民,伪安徽省教育厅厅长,1940-1945,汪伪政权教育官员，在安徽沦陷区推行奴化教育，篡改教材，宣扬“大东亚共荣”。
胡泽吾,伪安徽省警务处处长,1940-1945,汪伪安徽省警务负责人，统辖伪警察力量，在池州等沦陷区搜捕抗日人士，维持殖民秩序。
周佛海,伪财政部长、伪警政部长、汪伪政权核心,1940-1945,湖南沅陵人，汪伪政权第三号人物，虽主要在南京活动，但其财政、警政体系覆盖安徽池州等沦陷区，间接主导伪化统治与经济掠夺。
陈公博,伪立法院长、伪行政院长、汪伪政权代理主席,1940-1945,汪伪政权核心人物，其行政体系涵盖安徽沦陷区，池州等地伪政权均受其统辖，推行亲日卖国政策。
