name,title,activity_period,notable_deeds
张宝琛,伪常山县维持会会长,1937-1942,日军占领常山期间组织维持会，协助日军征粮派款，镇压抗日民众，提供情报给日军
徐文达,伪常山县知事（县长）,1942-1945,任伪县长期间推行日伪政权法令，强征民夫修建碉堡，配合日军清乡扫荡，迫害抗日家属
汪锡麟,伪衢县维持会副会长,1942-1943,参与维持会活动，为日军筹措粮食和物资，协助建立伪警察机构，抓捕抗日地下人员
郑梅轩,伪衢县知事,1942-1945,任伪县长期间推行保甲制度，强征壮丁，配合日军经济掠夺，破坏抗日组织
毛鸿逵,伪衢州绥靖公署参议,1943-1945,投靠日伪，参与策划对衢州地区的“清乡”行动，提供抗日武装情报，导致多起袭击事件
姜文焕,伪常山县保安大队长,1942-1945,率伪保安队配合日军扫荡常山周边村庄，烧杀抢掠，逮捕并杀害抗日游击队员
周绍良,伪衢县警察局长,1943-1945,指挥伪警察搜捕抗日分子，严刑逼供，破坏地下交通站，协助日军实行“治安强化”
方志远,伪常山县财政科长,1942-1945,为日伪政权征收苛捐杂税，强征民间粮食，中饱私囊，导致百姓负担加重
陈国栋,伪衢县商会会长,1942-1945,组织商会为日军提供物资供应，强制商户摊派军费，协助日伪控制经济命脉
吴子良,伪常山县教育科长,1943-1945,推行奴化教育，强制学校教授日语，宣传“大东亚共荣”，迫害爱国教师
黄绍雄,伪衢县清乡委员会主任,1943-1944,主持清乡工作，组织“自首”运动，诱捕抗日群众，烧毁村庄多处
刘德胜,伪常山县特务队长,1942-1945,充当日军密探，刺探抗日军情，多次带队突袭游击队驻地，杀害多名抗日志士
王仁甫,伪衢县田赋征收主任,1942-1945,强征田赋，超额搜刮粮食，导致农民饥荒，并将粮食供给日军
朱文彬,伪常山县维持会翻译,1937-1942,为日军担任翻译，参与审讯抗日人士，协助日军进行情报搜集和诱降活动
沈国桢,伪衢县保安团副团长,1943-1945,率伪保安团参与“扫荡”，在衢州周边制造多起惨案，抢劫民财，强奸妇女
何志远,伪常山县建设科长,1942-1945,强迫民夫为日军修建公路和碉堡，克扣劳工口粮，导致多人死亡
李国豪,伪衢县宣抚班长,1942-1944,随日军下乡进行“宣抚”，散布投降言论，瓦解抗日意志，并告密抗日分子行踪
陈文达,伪常山县合作社社长,1943-1945,垄断物资配给，低价强购农民粮食，高价出售日货，从中牟利，协助日军经济控制
赵金标,伪衢县侦缉队长,1943-1945,专门侦缉抗日地下人员，多次破获情报站，严刑拷打被捕者，致死多人
孙耀庭,伪常山县民政科长,1942-1945,推行日伪户籍制度，强制发放“良民证”，限制民众行动，协助日军搜捕抗日人员
