name,title,activity_period,notable_deeds
姜鹏飞,伪满佳木斯地区警务统制委员会委员长、伪三江省警务厅厅长,1932-1945,在汤原、佳木斯一带大肆搜捕抗日联军，制造多起屠杀事件，亲自指挥破坏汤原县委地下组织，杀害抗联干部及群众数百人。
于琛澂,伪满三江省省长、伪满治安部大臣,1934-1945,在汤原、桦川等地推行“归屯并户”和“保甲连坐”，组织日伪军警围剿赵尚志、夏云杰领导的抗联部队，烧毁村屯数十个。
张文铸,伪满三江省警务厅特务科科长,1936-1945,在汤原县建立庞大特务网络，收买叛徒破坏抗联地下交通站，逮捕并杀害汤原县委书记及多名区委干部。
刘德才,伪汤原县县长,1937-1945,积极推行日伪“治安肃正”计划，组织伪警察队配合日军扫荡汤原抗日游击区，强征民夫修筑警备道路和碉堡。
王殿元,伪汤原县警务科警佐、讨伐队长,1938-1945,多次率伪警察队袭击抗联小分队，在汤原西部山区诱捕抗联伤员，并参与屠杀被俘人员。
李万春,伪三江省地方保安局特高课课长,1939-1945,专门负责侦破汤原、佳木斯地区抗联地下组织，策划“汤原事件”，逮捕地下党员和爱国群众百余人。
张景惠,伪满国务总理大臣（曾兼任三江地区“协和会”顾问）,1935-1945,虽名义上为中央官员，但多次到佳木斯、汤原视察“治安工作”，督促地方伪政权强化对抗日力量的镇压。
韩云阶,伪满三江省次长（实际掌权者）,1932-1937,在汤原推行“集团部落”政策，将散居农民强制迁入集中营式部落，切断抗联与群众联系，导致大量平民饿死。
赵连升,伪汤原县警察署署长,1933-1940,亲自带队抓捕抗联联络员，严刑逼供后处决，并参与“汤原大搜捕”行动，破坏多处秘密据点。
孙鸣山,伪满佳木斯宪兵队翻译官兼密探,1936-1945,利用翻译身份刺探抗联情报，多次化装成商人进入汤原山区侦察，直接导致抗联第三军密营被日军袭击。
吴国栋,伪汤原县协和会事务长,1938-1945,组织“宣抚班”到各村劝降抗联人员，诱骗多名意志薄弱者叛变，并参与建立“思想矫正院”关押爱国群众。
郑永祥,伪三江省警务厅警备科科长,1940-1945,指挥日伪军警在汤原、依兰交界处设置封锁线，截击抗联运输队，并参与制造“四合村惨案”。
张玉书,伪汤原县自卫团团长,1935-1945,率领汉奸武装配合日军“讨伐”，在汤原北山一带杀害抗联战士及群众数十人，烧毁民房百余间。
王永贵,伪满佳木斯市警察局特务股股长,1937-1945,在佳木斯市区及汤原县城镇布设眼线，逮捕抗联地下工作者，并参与刑讯逼供，手段残忍。
李春芳,伪汤原县警务科翻译兼密探,1939-1945,多次伪装成货郎进入抗联活动区刺探情报，向日军报告抗联营地位置，导致多次突袭。
赵文奎,伪三江省保安局特工,1941-1945,专门负责追捕抗联叛逃人员，在汤原县内暗杀多名疑似抗联同情者，制造白色恐怖。
刘景山,伪汤原县山林警察队队长,1934-1945,熟悉汤原山区地形，长期带领山林警察队追踪抗联队伍，多次设伏袭击抗联后勤人员。
张海峰,伪满佳木斯地方检察厅检察官,1936-1945,参与审判被捕抗联战士，以“反满抗日”罪名判处多人死刑或重刑，并协助日伪当局“合法化”屠杀。
王振国,伪汤原县警务科警长,1940-1945,在汤原县南部村庄搜捕抗联伤员，发现后当场杀害，并参与抢掠百姓粮食供日军使用。
李德林,伪三江省协和会青年训练所所长,1942-1945,在汤原、佳木斯培训汉奸青年，灌输亲日思想，并组织青年团协助日军搜查抗联物资。
