name,title,activity_period,notable_deeds
陈耀寰,伪陆丰县维持会会长,1938-1940,日军侵占陆丰期间出面组织伪维持会，协助日军征粮、拉夫、维持地方秩序，为日军统治服务。
林少棠,伪陆丰县警察局长,1939-1941,在陆丰沦陷区充任伪警察头目，配合日军搜捕抗日人员，镇压民众反抗。
黄伯强,伪汕尾维持会副会长,1938-1941,在汕尾地区协助日军建立伪政权，负责筹款、征粮及宣传“中日亲善”。
李道轩,伪海丰县维持会会长,1938-1940,海丰沦陷后组织伪维持会，为日军提供情报、粮秣，并参与诱降地方抗日武装。
陈铁魂,伪广东绥靖军汕尾地区指挥官,1940-1943,统率伪军配合日军对汕尾、陆丰沿海地区进行扫荡，袭击抗日游击队。
王英儒,伪惠阳、海丰、陆丰三县联防办事处主任,1941-1944,协调三县伪政权与伪军，推行保甲连坐，封锁抗日根据地物资。
刘桂堂,伪汕尾商会会长,1939-1942,利用商会名义为日军筹集物资，强制商户缴纳“治安费”，并举报抗日商户。
张少棠,伪陆丰县教育局督学,1940-1943,在沦陷区推行奴化教育，篡改教材，强迫学生学日语、参拜神社。
陈子岐,伪广东和平救国军海陆丰支队支队长,1942-1945,率伪军配合日军进攻海陆丰抗日根据地，捕杀抗日军民，抢掠沿海村庄。
吴伯寿,伪海丰县汕尾镇镇长,1941-1944,在汕尾镇推行保甲制度，为日军征发劳工，协助搜捕抗日地下工作人员。
