name,title,activity_period,notable_deeds
刘佩臣,伪黄骅县保安联队队长,1938-1945,率部配合日军扫荡黄骅抗日根据地，捕杀抗日干部和群众，制造多起惨案。
张宗援,伪冀东防共自治政府沧州地区顾问,1937-1940,协助日军在沧州推行“治安强化运动”，建立伪保甲制度，强征民夫修筑炮楼。
李景林,伪沧州道尹公署道尹,1938-1943,为日军征收粮饷，组织伪警备队镇压抗日武装，曾亲自带队围剿黄骅县抗日游击队。
王凤岗,伪黄骅县知事,1940-1944,推行日伪“新民会”政策，强抓壮丁补充伪军，配合日军“清乡”杀害抗日家属。
赵锡三,伪黄骅县警察所所长,1939-1945,搜捕地下党员，破坏抗日交通站，曾亲自刑讯逼供抗日军民。
高鸿基,伪沧县保安团团长,1937-1942,在沧县、黄骅交界处多次袭击八路军小股部队，杀害抗日干部，抢夺物资。
孙殿英,伪冀察战区挺进军暂编第五军军长（后投敌）,1943-1945,虽非纯汉奸，但1943年投降日军后，其部队在沧州地区配合日军作战，围剿抗日力量。
周文龙,伪黄骅县新民会会长,1941-1945,组织汉奸宣传队，散布“中日亲善”言论，诱骗青年参加伪军，提供情报给日军。
刘德山,伪黄骅县自卫团总团长,1940-1945,率自卫团配合日军“扫荡”，烧毁村庄，抢掠百姓财物，杀害抗日积极分子。
于振声,伪沧州地区特务机关长,1938-1944,建立情报网，多次侦破抗日地下组织，导致数十名抗日志士被捕牺牲。
