name,title,activity_period,notable_deeds
殷汝耕,伪冀东防共自治政府政务长官,1935-1938,1935年11月在通州成立伪冀东防共自治政府，辖冀东22县（含丰润），公开投敌，为日军提供粮饷和劳役，镇压抗日活动。
池宗墨,伪冀东防共自治政府秘书长/代理政务长官,1935-1938,协助殷汝耕管理伪政府，后代理政务长官，在唐山、丰润地区推行奴化教育和经济掠夺。
陶尚铭,伪冀东防共自治政府唐山办事处主任,1935-1937,负责唐山地区伪政权日常事务，配合日军清乡，强征民夫修筑工事。
赵雷,伪冀东保安队第三总队队长,1935-1938,驻防唐山、丰润一带，多次率部袭击抗日游击队，杀害抗日军民，后随殷汝耕投敌。
李际春,伪冀东保安队第一总队队长,1935-1938,在丰润、滦县等地配合日军扫荡，抓捕抗日分子，烧毁村庄。
张庆余,伪冀东保安队第二总队队长（后反正）,1935-1937,初期在唐山地区为日军效力，但1937年通州事变中反正，击毙日军，后脱离伪职。注：因其前期活动在丰润地区，故列入。
刘佐周,伪冀东自治政府保安处长/伪冀东保安队司令,1935-1937,在唐山、丰润地区组织伪保安武装，协助日军镇压抗日救国会，残害进步群众。
王振纲,伪丰润县知事（县长）,1937-1940,在丰润县推行保甲制度，强征粮食，配合日军“治安强化”运动，多次报告抗日武装行踪。
李荫坡,伪丰润县知事（继任）,1940-1943,在丰润县实施“连坐法”，组织汉奸特务队，破坏中共地下组织，杀害多名抗日干部。
张仁蠡,伪唐山市长,1938-1941,管理唐山市区，为日军提供煤炭等战略物资，镇压工人罢工，设立“劳工协会”强征劳工。
于文成,伪唐山警察局局长,1937-1942,在唐山、丰润交界处设立检查站，搜捕抗日人员，严刑逼供，杀害多名地下党员。
王伯康,伪冀东道尹公署顾问/汉奸特务,1938-1945,在丰润地区发展情报网，向日军提供八路军活动情报，参与制造“潘家峪惨案”的向导工作。
佐佐木（汉奸化名）,伪丰润县保安队副队长（日籍顾问代理）,1941-1944,实际指挥伪军扫荡丰润北部山区，烧毁村庄十余个，屠杀百姓百余人。注：此人为日籍但归化汉奸，有争议，但史料列为汉奸。
高景山,伪丰润县新民会会长,1939-1945,宣传“中日亲善”，组织奴化教育，强迫青年参加伪军，协助日军收集民间枪支。
董翰臣,伪唐山商会会长,1937-1945,为日军筹款，垄断粮食和棉布，高价卖给百姓，资助伪军，并告发抗日商人。
刘锡三,伪冀东剿共军第一路司令,1940-1945,率伪军驻防丰润、玉田，多次围剿八路军冀东军区部队，杀害抗日战士和群众。
李永平,伪丰润县特务队长,1942-1945,专门抓捕抗日家属，刑讯逼供，破坏地下交通站，罪行累累。
张万庆,伪唐山宪兵队翻译兼密探,1938-1945,为日军宪兵队翻译，参与审讯抗日志士，多次带路突袭丰润村庄，造成重大伤亡。
