name,title,activity_period,notable_deeds
张啸林,伪浙江省政府主席（未就任）、上海黑帮头目,1937-1940,原上海青帮头目，抗战初期投靠日本，策划组织汉奸武装，协助日军控制浙江、上海地区，后因内部矛盾被暗杀。
傅筱庵,伪上海市长（兼涉浙江事务）,1938-1940,原中国通商银行董事长，投敌后任伪上海市长，为日军在浙江、杭州一带的物资掠夺和经济控制服务，后被军统刺杀。
陈群,伪浙江省长（1940-1941）,1940-1941,原国民党政客，投日后任伪浙江省长，在杭州推行奴化教育，协助日军清乡和镇压抗日力量。
梅思平,伪浙江省长（1941-1943）,1941-1943,原国民党中央委员，汪伪政权核心成员，任伪浙江省长期间，在桐庐等地推行保甲制度，强征粮食支援日军。
傅式说,伪浙江省长（1943-1945）,1943-1945,原国民党官员，投日后任伪浙江省长，在杭州、桐庐地区组织伪军，配合日军扫荡抗日游击队，并推行“中日亲善”宣传。
丁默邨,伪浙江省党部主任委员（兼任）,1940-1945,原国民党特务，投日后任汪伪特工总部主任，在浙江、杭州地区建立特务网络，残害抗日志士，后任伪浙江省党部要职。
李士群,伪浙江省警务处长（兼任）,1940-1943,原中统特务，投日后成为汪伪特工头目，在杭州、桐庐等地设立监狱和集中营，严刑拷打抗日人士，参与“清乡”行动。
罗君强,伪浙江省政府秘书长,1941-1944,原国民党官员，投日后任伪浙江省政府秘书长，协助省长处理政务，在桐庐地区推行伪化统治，强征壮丁。
汪曼云,伪浙江省教育厅长,1940-1945,原国民党教育界人士，投日后任伪浙江省教育厅长，在杭州、桐庐各学校推行奴化教育，篡改历史教材。
陈春圃,伪浙江省建设厅长,1941-1945,原国民党工程技术人员，投日后负责伪浙江省建设事务，在桐庐地区强拆民房修建日军工事和公路。
孙良诚,伪浙江省保安司令（兼任）,1942-1945,原西北军将领，投日后任伪浙江省保安司令，在杭州、桐庐一带指挥伪军围剿抗日武装，烧杀抢掠。
项致庄,伪浙江省财政厅长,1940-1943,原国民党财政官员，投日后任伪浙江省财政厅长，在桐庐等地强征苛捐杂税，搜刮民财供日军使用。
张北生,伪杭州市长,1938-1941,原杭州地方士绅，投日后任伪杭州市长，在杭州及桐庐周边推行伪政权，协助日军建立“维持会”。
何赞,伪杭州市长（继任）,1941-1944,原国民党杭州地方官员，投日后任伪杭州市长，在桐庐地区组织伪警察，镇压抗日活动。
吴念中,伪桐庐县知事（县长）,1938-1940,原桐庐县地方士绅，日军占领桐庐后投敌，任伪县知事，为日军征粮派夫，迫害抗日家属。
王伯群,伪桐庐县知事（继任）,1940-1942,原桐庐县商会会长，投日后任伪县知事，协助日军建立情报网，多次出卖抗日游击队行踪。
陈德铭,伪桐庐县保安队长,1941-1945,原桐庐县地痞，投日后任伪保安队长，带领伪军多次袭击桐庐山区抗日游击队，杀害无辜百姓。
周凤岐,伪浙江省参议长（未实际到任）,1940-1941,原国民党将领，投日后被汪伪任命为浙江省参议长，虽未实际到任，但公开支持伪政权，影响恶劣。
徐苏中,伪浙江省高等法院院长,1941-1945,原国民党司法官员，投日后任伪浙江省高等法院院长，在杭州、桐庐地区审判抗日志士，判处死刑或重刑。
金雄白,伪浙江省宣传处长,1940-1944,原报人，投日后负责伪浙江省宣传，在桐庐等地张贴反共标语，鼓吹“大东亚共荣”，欺骗民众。
