name,title,activity_period,notable_deeds
张宝琛,伪乐清县县长,1940-1945,任伪乐清县县长期间，推行日伪统治政策，强征民夫，协助日军清乡，镇压抗日活动。
陈志远,伪乐清县保安大队长,1942-1945,率伪保安队配合日军扫荡乐清各地，抓捕抗日军民，杀害多名地下党员。
王鹤鸣,伪温州区行政督察专员,1941-1945,在温州地区推行日伪“治安强化”运动，组织伪警镇压抗日力量，强征粮食。
林汝舟,伪永嘉县（今温州鹿城）维持会会长,1941-1942,温州沦陷期间任维持会长，为日军提供物资情报，协助建立伪政权。
叶蕴章,伪乐清县维持会会长,1940-1941,乐清首次沦陷时组织维持会，为日军筹粮派款，强迫百姓领取“良民证”。
赵瑞生,伪乐清县警察局长,1943-1945,指挥伪警搜捕抗日游击队，破坏地下交通站，刑讯逼供抗日志士。
黄仲苏,伪温州绥靖公署参议,1942-1945,参与策划对温州沿海的封锁，协助日军掠夺钨砂等战略物资。
徐寄庼,伪浙江省政府委员（兼温州籍汉奸代表）,1943-1945,在杭州伪省政府任职，为日伪拉拢温州商界，推销日债。
周文达,伪乐清县财政科长,1942-1945,为伪政府征收苛捐杂税，侵吞抗日家属财产，逼死多名抗属。
吴国英,伪温州水上保安团长,1944-1945,率伪水警封锁瓯江，拦截抗日物资运输，向日军报告游击队活动。
