name,title,activity_period,notable_deeds
潘干臣,伪灌云县县长,1939-1945,任伪灌云县县长期间，积极推行日伪政权，协助日军征粮征税，镇压抗日民众，破坏抗日组织。
孙良诚,伪苏北绥靖公署主任（辖灌云地区）,1942-1945,原国民党将领，后投敌任伪苏北绥靖公署主任，指挥伪军配合日军扫荡灌云、连云港地区，围剿抗日武装。
李实甫,伪灌云县保安大队长,1940-1945,组织伪保安队，协助日军在灌云各乡镇设立据点，抓捕抗日军民，参与“清乡”行动。
张兴汉,伪灌云县警察局长,1941-1945,任伪警察局长期间，负责侦缉抗日地下活动，多次带队搜捕中共地下党员和抗日积极分子。
王佐才,伪灌云县维持会会长,1939-1940,日军占领灌云初期，出任维持会长，为日军筹粮派夫，建立伪政权基础，协助日军建立统治秩序。
刘汉臣,伪灌云县税务局长,1940-1945,为日伪征收苛捐杂税，强征粮食和物资，供应日军军需，加重百姓负担。
陈步蟾,伪灌云县教育科长,1942-1945,推行奴化教育，强制学校使用日伪教材，宣传“中日亲善”，破坏抗日教育。
周文彬,伪灌云县情报组长,1943-1945,为日军搜集抗日武装情报，多次告密导致抗日人员被捕，参与破坏地下交通线。
赵子龙,伪灌云县自卫团长,1941-1945,组织伪自卫团，配合日军巡逻封锁，参与“扫荡”抗日根据地，杀害抗日群众。
徐海东,伪灌云县商会会长,1940-1945,为日伪筹集军饷，强迫商户捐款，垄断物资贸易，为日军提供经济支持。
