name,title,activity_period,notable_deeds
甘珠尔扎布,伪满洲国兴安局官员、伪兴安军将领,1932-1945,蒙古族上层人物，九一八事变后投靠日本，参与策划内蒙古独立活动，任伪满洲国兴安南分省省长、兴安局总裁等职，组织伪兴安军配合日军在呼伦贝尔及内蒙古东部地区进行统治和镇压抗日力量。
正珠尔扎布,伪满洲国兴安军军官,1932-1945,甘珠尔扎布之弟，投靠日本，在伪兴安军中任职，参与日军在呼伦贝尔地区的军事行动和对当地蒙古族民众的控制。
凌升,伪满洲国兴安北分省省长,1932-1936,达斡尔族上层，曾任伪满洲国兴安北分省省长，驻海拉尔，管辖包括新巴尔虎右旗在内的呼伦贝尔地区，后因与日本矛盾被处决，但其前期附逆行为明确。
额尔钦巴图,伪满洲国兴安北分省官员、伪呼伦贝尔地方维持会头目,1932-1945,呼伦贝尔地区蒙古族上层，投靠日本，在伪兴安北分省任职，参与伪政权对呼伦贝尔各旗包括新巴尔虎右旗的统治。
善吉密都布,伪新巴尔虎右旗旗长,1930年代-1945,在新巴尔虎右旗担任伪旗长，听命于伪满洲国兴安北分省，协助日军和伪政权在当地推行保甲制度、征收物资、控制牧民。
巴达玛拉布坦,伪满洲国兴安北分省警备队军官,1930年代-1945,在呼伦贝尔地区担任伪警备队军官，配合日军维持治安，镇压抗日活动，活动范围覆盖新巴尔虎左右旗一带。
郭文林,伪满洲国兴安北分省警备队司令,1930年代-1945,曾任伪兴安北分省警备队司令，驻海拉尔，统辖呼伦贝尔地区伪军，参与对苏蒙边境的警戒和对当地抗日力量的镇压。
乌云毕力格,伪呼伦贝尔地方维持会成员,1932-1945,呼伦贝尔地区蒙古族上层，参与组织伪维持会，协助日军接管地方政权，在新巴尔虎右旗等牧区推行伪政权的政策。
色仁,伪新巴尔虎右旗伪警察署长,1930年代-1945,在新巴尔虎右旗担任伪警察署长，负责当地治安，协助日军征用牧民牲畜、物资，监控牧民行动。
那木海扎布,伪满洲国兴安北分省教育官员,1930年代-1945,在呼伦贝尔地区担任伪教育官员，推行奴化教育，向蒙古族青少年灌输亲日思想，活动范围包括新巴尔虎右旗。
