name,title,activity_period,notable_deeds
倪道烺,伪安徽省省长、蚌埠绥靖公署主任,1938-1945,原北洋军阀倪嗣冲之侄，投靠日军后任伪安徽省省长，在蚌埠设立伪政权，推行奴化教育，协助日军清乡、征粮、抓捕抗日人士。
林启生,伪怀远县知事（县长）,1938-1940,日军占领怀远后出任伪县长，组织维持会，为日军提供粮食和民夫，镇压抗日活动，迫害抗日家属。
高冠吾,伪安徽省省长（继任）,1940-1943,曾任伪维新政府及汪伪政权安徽省长，在蚌埠、怀远等地推行保甲制度，强化日伪统治，配合日军“扫荡”。
张仁蠡,伪安徽省长（后期）,1943-1945,汪伪政权末期任安徽省长，在蚌埠地区加强伪军和警察力量，搜刮物资支援日军，镇压抗日游击队。
曹幼珊,伪蚌埠维持会会长,1938-1939,日军侵占蚌埠初期，率先组织维持会，为日军带路、提供情报，协助建立伪警察局。
唐少侯,伪蚌埠商会会长,1938-1945,长期担任日伪控制下的商会会长，为日军筹措军饷、摊派捐款，垄断粮食贸易，从中牟利。
王竹斋,伪怀远县保安大队长,1939-1945,组织伪保安队，配合日军在怀远农村“清剿”新四军游击队，杀害多名抗日群众。
李寿民,伪怀远县警察局长,1940-1945,效忠日伪，在怀远城内设立多个检查站，搜捕抗日分子，严刑逼供，致多人死亡。
陈锡吾,伪蚌埠区行政督察专员,1941-1945,管辖蚌埠及周边县，推行“治安强化运动”，组织汉奸情报网，破坏中共地下组织。
周化南,伪怀远县教育科长,1939-1945,强制推行日语教育，篡改历史教材，宣传“中日亲善”，迫害爱国教师。
