name,title,activity_period,notable_deeds
刘本功,伪巨野县知事、伪鲁西道尹,1938-1945,抗战期间投敌，历任伪巨野县知事、伪鲁西道尹等职，协助日军推行治安强化运动，搜捕抗日人员，征敛民财。
李亚东,伪巨野县维持会会长,1938-1940,日军侵占巨野后出面组织维持会，为日军筹粮筹款、维持地方伪秩序，协助建立伪政权。
张子良,伪巨野县警备队队长,1939-1945,率伪警备队配合日军扫荡巨野及周边抗日根据地，抓捕抗日军民，镇压地方抗日活动。
王绍武,伪菏泽县知事,1938-1945,菏泽沦陷后投敌，任伪菏泽县知事，推行伪化教育，征发劳工，配合日军对菏泽、巨野一带的扫荡。
赵子明,伪菏泽县维持会会长,1938-1940,组织菏泽维持会，为日军筹集物资，诱降地方武装，协助日军建立伪基层政权。
陈伯衡,伪鲁西道公署道尹,1940-1945,任伪鲁西道尹期间，统辖菏泽、巨野等县伪政权，推行治安强化运动，配合日军清乡。
刘仙洲,伪山东省公署参议,1938-1945,山东伪政权要员，参与制定伪化政策，曾到菏泽、巨野等地视察督导伪政，协助日军掠夺物资。
唐仰杜,伪山东省省长,1938-1945,抗战期间任伪山东省省长，统辖全省伪政权，包括菏泽、巨野等地，推行日军侵略政策，征粮征丁。
马良,伪山东省公署省长,1938-1940,早期伪山东省长，建立伪政权体系，菏泽、巨野等县伪政权在其任内设立并运作。
朱经古,伪巨野县教育科科长,1940-1945,在巨野推行奴化教育，篡改教材，宣传“大东亚共荣”，毒化青少年。
杨毓珣,伪山东省公署警务厅厅长,1938-1945,统管山东伪警察，督导菏泽、巨野等地伪警镇压抗日活动，抓捕抗日人员。
程希贤,伪鲁西道保安司令,1940-1945,率伪保安部队在菏泽、巨野一带配合日军扫荡，进攻抗日根据地，残害百姓。
李福和,伪皇协军第一军军长,1938,原国民党军将领，1938年投敌，所部在鲁西包括菏泽、巨野一带活动，配合日军作战。
王天祥,伪巨野县保安团团长,1941-1945,组织伪保安团，协助日军守备巨野，参与清乡，搜捕抗日人员，勒索民众。
张宪周,伪菏泽县警察局局长,1939-1945,任伪菏泽警察局长，指挥伪警在菏泽、巨野交界地区抓捕抗日嫌疑人员，镇压抗日群众。
