name,title,activity_period,notable_deeds
张万庆,平乡县伪县长,1938-1945,投靠日军，任平乡县伪县长，协助日军推行“治安强化运动”，强征民夫、粮食，镇压抗日群众。
李景春,平乡县伪保安联队队长,1939-1945,组织伪保安队，配合日军扫荡平乡抗日根据地，杀害多名抗日干部和群众。
王老振,平乡县伪警察所所长,1940-1945,充当日军耳目，抓捕抗日地下党员，破坏地下交通站，勒索百姓。
赵金榜,平乡县伪维持会会长,1937-1939,日军占领平乡后率先组织维持会，为日军筹粮派款，提供情报。
刘凤山,邢台地区伪“剿共”自卫团团长,1941-1945,在邢台东部及平乡一带活动，率伪军袭击八路军游击队，烧毁村庄。
陈德胜,平乡县伪特务队队长,1942-1945,专门刺探抗日情报，逮捕并酷刑审讯抗日家属，致死多人。
霍老奎,平乡县伪区公所区长（第一区）,1940-1945,为日军征收苛捐杂税，强抓壮丁补充伪军，民愤极大。
马文焕,平乡县伪区公所区长（第二区）,1941-1945,勾结日军，破坏抗日村政权，多次带路扫荡。
孙殿英,冀南伪军暂编第三军军长（活动于邢台、平乡一带）,1943-1945,原国民党将领，后投敌，所部驻防邢台、平乡，配合日军“清剿”八路军。
庞炳勋,伪河北省保安司令（曾督战邢台、平乡地区）,1943-1945,率伪军参与对冀南根据地的“铁壁合围”，在平乡一带制造多起惨案。
