name,title,activity_period,notable_deeds
王揖唐,伪华北政务委员会委员长、汪伪政府考试院院长,1937-1945,江西九江人，北洋政客，抗战期间投靠日本，任伪华北政务委员会委员长等职，推行奴化教育、配合日军掠夺华北资源，虽主要活动于华北，但作为江西籍汉奸代表人物被记录。
李士群,汪伪特工总部主任、伪江苏省主席,1938-1943,浙江遂昌人，生于江西？实际与江西关联较弱；但汪伪特工势力曾渗透江西国统区进行情报与破坏活动。
萧叔宣,伪江西省省长、汪伪政府军事参议院院长,1943-1945,福建人，汪伪政权高级官员，1943年任伪江西省省长，在江西推行伪化统治，配合日军清乡与物资统制，活动范围覆盖南昌及赣中北地区。
邓祖禹,伪江西省政府委员、伪南昌市市长,1940-1945,汪伪政权在江西的主要代理人之一，参与组织伪南昌市政府，协助日军维持占领区秩序、征发劳役与物资。
熊剑东,伪税警总团副总团长、伪军将领,1940-1945,江西南昌人，原军统人员后投敌，任汪伪税警总团副总团长，在江西及华东地区率伪军配合日军作战与清乡。
陈大庆,伪赣南维持会会长（地方维持会头目）,1939-1941,赣州地区地方士绅，日军侵占赣南部分地区时出面组织维持会，为日军筹粮、带路、维持地方伪秩序。
刘达三,伪兴国县维持会会长,1939-1940,兴国县地方人物，在日军侵扰赣南期间组织伪维持会，协助日军征粮、拉夫，后随日军撤退而瓦解。
黄镇中,伪赣南自治军司令,1944-1945,赣南地方武装头目，抗战后期投靠日军，被委为伪赣南自治军司令，在赣州、兴国一带骚扰抗日根据地、劫掠民众。
张石顽,伪江西省政府参事、伪南昌县县长,1940-1945,汪伪政权在江西的县级伪官，负责南昌县伪政，推行保甲连坐、征粮征丁，配合日军扫荡。
傅筱庵,伪上海特别市市长,1938-1940,浙江镇海人，但与江西赣州无直接关联；此处不列入。
