name,title,activity_period,notable_deeds
陈济棠,广东军阀（后附逆汪伪政权）,1931-1945,早年主政广东，抗战期间与汪伪政权有联系，其旧部多投敌，间接影响深圳、光明一带的伪政权建立。
汪精卫,伪国民政府主席,1938-1944,建立汪伪政权，广东沦陷区包括深圳、光明一带的伪政权均名义上归其统辖。
陈公博,伪国民政府代主席、伪广东省长,1940-1945,曾任伪广东省政府主席，直接管辖包括深圳、光明在内的广东沦陷区伪政权。
李辅群,伪广东绥靖公署主任,1940-1945,负责广东伪军，其势力范围覆盖珠江三角洲及深圳、光明一带。
王英儒,伪宝安县维持会会长,1938-1945,宝安县（含今深圳、光明地区）沦陷后组织维持会，协助日军维持治安、征粮。
陈泰初,伪宝安县县长,1940-1945,汪伪政权委任的宝安县县长，管辖今深圳、光明一带，推行伪化教育、征丁征粮。
刘发如,伪东莞县维持会会长,1938-1945,东莞与深圳、光明接壤，其维持会活动影响光明周边地区，协助日军扫荡。
张瑞贵,伪广东绥靖军师长,1940-1945,率伪军在广九铁路沿线（含深圳、光明段）驻防，配合日军清乡。
李朗鸡,伪深圳维持会会长,1938-1945,深圳镇沦陷后组织维持会，为日军提供情报、物资，压迫当地民众。
陈明,伪光明墟保甲长,1940-1945,光明墟（今光明区）伪保甲长，协助日军征粮、抓丁，监视抗日活动。
