name,title,activity_period,notable_deeds
刘本功,伪郓城县县长、伪鲁西剿共军司令,1938-1945,原为土匪，投靠日军后任伪郓城县县长，组建伪军配合日军扫荡鲁西，在郓城、鄄城、菏泽一带烧杀抢掠，残害抗日军民。
孙良诚,伪和平建国军第二方面军总司令、伪苏北绥靖公署主任,1942-1945,原国民党将领，1942年率部投汪伪，所部活动于山东、苏北、豫东交界地区，配合日军进攻抗日根据地，其势力范围覆盖菏泽、鄄城周边。
郝鹏举,伪淮海省省长、伪和平建国军第八方面军总司令,1943-1945,原国民党军官，投伪后任伪淮海省省长，所部在苏鲁豫皖边区配合日军扫荡，活动范围包括菏泽东部及鄄城邻近地区。
朱世勤,伪鲁西道尹公署道尹,1940-1945,日伪在鲁西设立道尹公署，朱世勤任伪道尹，驻菏泽，管辖郓城、鄄城、巨野等县伪政权，推行保甲连坐，征发劳工、粮食供给日军。
李仙洲,伪山东省政府委员、伪鲁西道尹,1940-1943,在伪山东省政府任职期间，参与鲁西地区伪政权建设，协助日军推行治安强化运动，其辖区包括菏泽、鄄城一带。
王清瀚,伪郓城县维持会会长、伪郓城县县长,1938-1945,日军侵占郓城后组织维持会，后任伪县长，在郓城、鄄城交界地区为日军征粮派款，搜捕抗日人员。
张子良,伪鄄城县维持会会长,1938-1940,日军侵占鄄城后出面组织维持会，为日军筹集物资、维持地方秩序，协助建立伪政权。
陈亚三,伪鄄城县县长,1940-1945,任伪鄄城县县长期间，配合日军扫荡鄄城及周边抗日根据地，推行保甲制度，强征民夫修筑据点。
刘玉珂,伪菏泽县县长,1938-1945,日军侵占菏泽后任伪县长，在菏泽及鄄城、郓城一带为日军征粮、征丁，协助日军维持占领区统治。
赵子明,伪菏泽县维持会会长,1938-1939,菏泽沦陷后组织维持会，为日军筹集粮草、招募伪军，协助日军建立基层伪政权。
马振华,伪鲁西剿共军副司令,1940-1945,与刘本功共同组建伪鲁西剿共军，在郓城、鄄城、菏泽三角地带配合日军扫荡，残害抗日群众。
郭金城,伪郓城县警察局局长,1940-1945,任伪郓城县警察局长期间，带领伪警察配合日军搜捕抗日人员，在郓城、鄄城边境地区制造多起惨案。
田玉峰,伪巨野县县长、伪鲁西道尹公署职员,1939-1945,在巨野、菏泽一带任伪职，协助日军推行治安强化运动，其活动范围与鄄城、郓城相邻。
李树春,伪山东省教育厅厅长,1938-1945,在伪山东省政府任职期间，推行奴化教育，在菏泽、鄄城等沦陷区学校强制使用日伪教材，毒化青年。
唐仰杜,伪山东省省长,1938-1945,任伪山东省省长期间，在全省推行保甲制度、治安强化运动，为日军征发劳工、粮食，其政令覆盖菏泽、鄄城地区。
杨毓珣,伪山东省政府委员、伪济南道尹,1938-1945,在伪山东省政府任职，参与制定沦陷区统治政策，协助日军在山东包括菏泽、鄄城一带征粮征丁。
