name,title,activity_period,notable_deeds
张庆余,伪冀东防共自治政府保安队第一总队总队长,1935-1938,1935年参与殷汝耕成立的伪冀东防共自治政府，驻防平谷、密云一带，协助日军维持治安，镇压抗日活动。1938年反正后投靠国民党，但此前已造成抗日力量损失。
李海天,伪冀东防共自治政府保安队第二总队总队长,1935-1938,率部驻守平谷地区，配合日军清剿抗日游击队，多次参与“扫荡”行动，抓捕并杀害抗日军民。
赵雷,伪冀东防共自治政府保安队第三总队总队长,1935-1938,在平谷及周边地区执行日军命令，强征民夫修筑炮楼和公路，破坏抗日根据地交通线。
殷汝耕,伪冀东防共自治政府政务长官,1935-1938,虽非平谷本地人，但其建立的伪政权直接管辖平谷，推行“自治”卖国政策，为日军提供粮秣和劳役，是平谷地区汉奸体系的最高后台。
池宗墨,伪冀东防共自治政府秘书长,1935-1938,协助殷汝耕管理平谷等县政务，组织伪警察和保甲制度，监控抗日分子，强迫民众悬挂伪旗。
王厦材,伪平谷县知事（县长）,1936-1938,在平谷县内推行伪政权法令，征收苛捐杂税，强征壮丁补充伪军，并配合日军“治安肃正”行动。
刘凤池,伪平谷县保安团团长,1937-1940,组织地方伪武装，多次袭击八路军游击队，破坏中共地下组织，杀害抗日干部和群众。
张怀斌,伪平谷县警察局局长,1938-1943,指挥伪警察搜捕抗日人员，严刑逼供，并协助日军建立“人圈”隔离区，导致大量平民死亡。
李子华,伪平谷县新民会会长,1939-1945,推行奴化教育，宣传“中日亲善”，强迫学生和民众参加反共集会，搜集抗日情报供日军使用。
马德山,伪平谷县维持会会长,1937-1939,日军占领平谷初期，组织维持会为日军筹粮筹款，提供向导，并劝降当地武装力量。
崔振声,伪平谷县自卫团总团长,1940-1945,率自卫团配合日军“扫荡”盘山、鱼子山等抗日根据地，烧毁村庄，抢掠物资。
贾凤鸣,伪平谷县特务队队长,1941-1945,专门刺探八路军情报，诱捕抗日家属，多次带队突袭中共秘密联络点。
