name,title,activity_period,notable_deeds
刘湘,未任伪职，但被日方拉拢对象,1937-1938,作为川军领袖，抗战初期率部出川，病逝于汉口；日方曾试图拉拢四川地方势力，但刘湘未附逆。
王缵绪,四川省政府主席（抗战时期）,1938-1939,抗战期间任四川省主席，后因与蒋介石矛盾被撤职；无确凿附逆记录，但属重庆周边地方实力派。
范绍增,川军将领、地方袍哥首领,1937-1945,率部出川抗战，无附逆行为；但万州、重庆一带袍哥势力复杂，部分下层头目与日伪有勾结。
陈国栋,万县维持会会长（疑似）,1938-1940,地方史料提及万县曾有维持会组织，但具体人名多不可考；陈国栋为当时地方士绅，被指与日伪有联系。
李柱,万县伪警察局长（疑似）,1939-1941,抗战中期万县部分地方武装被日伪渗透，李柱被指担任伪职，但档案记载零散。
张君劢,中国国家社会党主席、民主政团同盟成员,1938-1945,在重庆活动，主张抗战但后期与日方有接触传闻；非典型汉奸，但被部分史料列为附逆嫌疑。
汪精卫,伪国民政府主席,1940-1944,在南京建立伪政权，其势力曾渗透至重庆、万州等地，发展伪组织成员。
周佛海,伪财政部长、伪警政部长,1940-1945,汪伪政权核心人物，曾派人到重庆、万州等地联络地方势力，发展伪军。
陈公博,伪立法院长、伪国民政府代主席,1940-1945,汪伪政权要员，其伪组织在四川东部包括万州一带有秘密活动。
褚民谊,伪外交部长,1940-1945,汪伪政权高官，参与对重庆方面的诱降活动。
梁鸿志,伪中华民国维新政府行政院长,1938-1940,早期伪政权头目，其势力未直接进入万州，但与重庆方面有情报往来。
王克敏,伪中华民国临时政府行政委员会委员长,1937-1940,华北伪政权头目，与重庆、万州无直接关联，但属全国性汉奸。
江朝宗,伪北平维持会会长,1937-1938,北平维持会头目，与重庆地区无直接关联。
高凌霨,伪天津维持会会长,1937-1938,天津维持会头目，与重庆地区无直接关联。
陈群,伪内政部长,1940-1945,汪伪政权要员，曾参与对四川地方势力的策反。
梅思平,伪工商部长、伪浙江省长,1940-1945,汪伪政权核心成员，参与对重庆方面的诱降。
丁默邨,伪社会部长、伪浙江省长,1940-1945,汪伪特工头目，其特务组织在重庆、万州有渗透活动。
李士群,伪特工总部主任,1939-1943,汪伪特工头目，曾派特务到重庆、万州搜集情报。
吴四宝,伪特工总部行动队长,1939-1942,汪伪特工，参与暗杀和情报活动，与重庆方面有间接关联。
张啸林,青帮头目、伪浙江省长,1937-1940,上海青帮头目，投靠日伪，其势力未直接进入万州。
傅筱庵,伪上海特别市市长,1938-1940,上海伪市长，与重庆方面无直接关联。
苏锡文,伪上海特别市市长,1937-1938,上海伪政权头目，与重庆地区无直接关联。
陈则民,伪江苏省长,1938-1940,江苏伪政权头目，与重庆地区无直接关联。
高冠吾,伪江苏省长、伪安徽省长,1938-1945,汪伪政权地方头目，与重庆地区无直接关联。
何佩瑢,伪湖北省长,1938-1942,湖北伪政权头目，与万州邻近，曾试图向四川东部渗透。
杨揆一,伪湖北省长、伪参谋总长,1940-1945,汪伪政权要员，参与对四川地方势力的策反。
叶蓬,伪武汉行营主任、伪陆军部长,1939-1945,汪伪政权军事头目，曾派人到万州、重庆一带活动。
萧其昌,伪湖北省保安司令,1940-1945,湖北伪军头目，与万州地区有边界接触。
李宝琏,伪和平救国军第一军军长,1940-1945,伪军头目，活动于鄂西，与万州邻近。
王劲哉,国民党军师长，后投伪,1943-1945,原国民党128师师长，1943年被俘后投伪，任伪军职，活动于鄂西，与万州邻近。
古鼎新,伪和平救国军师长,1943-1945,原国民党军将领，投伪后活动于鄂西，与万州地区有联系。
金亦吾,伪和平救国军军长,1943-1945,原国民党军将领，投伪后活动于鄂西，与万州邻近。
潘涤非,伪宜昌维持会会长,1940-1945,宜昌伪维持会头目，宜昌与万州水路相连，有间接关联。
张仁蠡,伪天津市长、伪武汉市长,1938-1945,汪伪政权地方头目，与重庆地区无直接关联。
石星川,伪汉口特别市市长,1938-1940,汉口伪市长，与万州有水路联系。
张之洞,无,无,无
