name,title,activity_period,notable_deeds
张海鹏,伪满洲国热河省省长,1933-1945,原东北军将领，1933年投敌，任伪热河省省长，协助日军镇压抗日武装，推行殖民统治，在丰宁、承德一带组织伪警察和保甲制度，强征民夫修筑军事工事。
丁强,伪满洲国热河省警务厅厅长,1934-1945,在承德、丰宁地区建立特务情报网，多次指挥围剿抗日游击队，逮捕并杀害抗日军民，参与“集家并村”行动，制造无人区。
李守信,伪蒙古军总司令、伪满洲国热河地区军事顾问,1933-1945,原热河地方军阀，投日后在丰宁、围场一带配合日军扫荡，参与镇压抗日义勇军，后任伪蒙古军总司令，长期在热河北部活动。
陈国瑞,伪丰宁县县长,1937-1943,在丰宁推行日伪“治安肃正”政策，组织汉奸自卫团，强征粮食，配合日军“三光”政策，迫害抗日家属，破坏地下抗日组织。
王永清,伪承德县警察署署长,1938-1945,在承德、丰宁交界地区设立多个警察分所，抓捕抗日干部，刑讯逼供，曾亲手杀害多名八路军侦察员，并参与“人圈”管理。
赵振声,伪热河省协和会丰宁分会会长,1940-1945,为日军宣传“日满亲善”，组织汉奸青年团，刺探抗日军情，协助日军在丰宁山区进行“梳篦式”清剿，导致多支小股游击队损失。
刘汉臣,伪满洲国军热河省警备军团长,1935-1945,率伪军驻防承德、丰宁，多次参与对抗日根据地的“讨伐”，烧毁村庄，掠夺牲畜，在丰宁黑山嘴一带制造多起惨案。
韩继功,伪丰宁县警务科科长,1939-1945,直接指挥伪警察和特务，在丰宁各地设立“检问所”，盘查行人，搜捕抗日分子，曾诱降并杀害抗日游击队小队长。
张桐轩,伪承德地区保安队总队长,1941-1945,组织汉奸保安队，配合日军在丰宁、隆化一带进行“大扫荡”，实行“连坐法”，强迫村民报告抗日活动，杀害无辜群众数十人。
马占元,伪热河省丰宁县协和会青年训练所所长,1942-1945,训练汉奸青年，灌输奴化思想，组织青年团协助日军巡逻，曾带领特务抓捕丰宁地区的地下党员，并参与破坏抗日交通线。
