name,title,activity_period,notable_deeds
张启璜,伪沙市维持会会长、伪沙市市政筹备处处长,1938-1940,日军侵占沙市后出面组织伪维持会，协助日军维持占领秩序、征发物资与劳工，后任伪市政筹备处处长，参与筹建伪政权。
王劲哉,伪军头目（后反正）,1940-1943,原为国民党军将领，1940年前后在鄂中、荆州一带与日伪有勾连，所部曾接受伪军番号，后与日军冲突被俘，其部属在荆州、沙市周边活动。
金亦吾,伪湖北省政府委员、伪荆宜道尹,1940-1945,汪伪政权在湖北的重要官员，曾任伪荆宜道尹，管辖荆州、宜昌一带，推行伪政令、配合日军清乡与物资统制。
雷寿荣,伪湖北省政府主席,1940-1943,汪伪湖北省政府主席，主持湖北伪政，其政令覆盖荆州、沙市地区，配合日军征粮、征兵与治安强化。
杨揆一,伪湖北省政府主席、伪武汉行营主任,1943-1945,继雷寿荣后任伪湖北省政府主席，统辖湖北伪政权，荆州、沙市在其辖区，继续推行附日政策。
叶蓬,伪武汉绥靖公署主任、伪湖北省政府主席,1940-1945,汪伪军事与政权要员，曾任伪武汉绥靖公署主任，其伪军活动范围包括鄂中荆州、沙市一带，配合日军扫荡。
刘国钧,伪沙市商会会长,1938-1945,沙市沦陷后任伪商会会长，为日军筹款、摊派物资，协助维持伪经济秩序。
李宝琏,伪江陵县维持会会长,1938-1940,江陵县（含沙市）沦陷后组织伪维持会，协助日军建立基层伪政权、征发民夫。
陈国桢,伪江陵县县长,1940-1945,汪伪江陵县县长，驻荆州城，推行伪政令、配合日军清乡与物资统制。
周德昌,伪沙市警察局局长,1939-1945,沙市伪警察头目，协助日军搜捕抗日人员、管制居民、维持占领区治安。
黄大椿,伪荆门县县长,1940-1945,汪伪荆门县县长，荆州北部地区伪政权负责人，配合日军征粮、清乡。
张海平,伪监利县维持会会长,1939-1941,监利县沦陷后组织伪维持会，协助日军控制洪湖、监利一带，征发船只与劳工。
王维一,伪石首县县长,1940-1945,汪伪石首县县长，荆州南部伪政权负责人，配合日军封锁长江、清剿抗日武装。
刘筱约,伪公安县维持会会长,1939-1941,公安县沦陷后组织伪维持会，协助日军征粮、征夫，维持占领区基层秩序。
陈楚斌,伪松滋县县长,1940-1945,汪伪松滋县县长，荆州西南部伪政权负责人，配合日军对山区抗日根据地的封锁。
吴兆麟,伪湖北省政府参议,1940-1945,湖北伪政权参议，参与伪政决策，其活动涉及荆州、沙市地区的伪政推行。
程汉卿,伪沙市税务局局长,1939-1945,沙市伪税务机关负责人，为日军征收税款、统制物资，压榨占领区民众。
朱鼎卿,伪荆州中学维持会负责人,1939-1945,荆州沦陷后参与伪教育机构，推行奴化教育，协助日军控制学校与青年。
彭善,伪沙市宣传科科长,1940-1945,在沙市从事伪宣传，为日军占领政策辩护，推行奴化宣传与新闻管制。
何佩瑢,伪湖北省政府省长,1938-1940,湖北早期伪政权头目，1938年后组织伪湖北省政府，其政令影响荆州、沙市地区。
