name,title,activity_period,notable_deeds
陈学谈,广州湾伪维持会会长、伪广州湾自治区行政专员,1943-1945,广州湾（今湛江）沦陷后投靠日军，组织伪维持会，后任伪广州湾自治区行政专员，协助日军征粮、征夫、推行奴化教育，控制当地烟赌等行业，为日军统治服务。
符永茂,伪广州湾保安队队长、伪军头目,1943-1945,广州湾沦陷后率部投敌，任伪保安队队长，配合日军清乡、扫荡，镇压抗日群众，在湛江及吴川一带活动。
陈统,伪吴川县维持会会长,1943-1945,吴川沦陷期间出面组织伪维持会，为日军筹粮筹款、拉夫，协助日军维持地方统治，压迫当地民众。
李汉魂（附逆人员）,伪吴川县保安队头目,1944-1945,在吴川地区纠集武装投靠日伪，任伪保安队头目，配合日军骚扰抗日游击区，勒索百姓。
林绳武,伪雷州维持会会长,1943-1945,雷州（今湛江雷州）沦陷后组织伪维持会，任会长，协助日军统治雷州半岛，为日军征集物资、劳工。
何荦,伪广东治安维持会委员、伪广东省政府委员,1938-1945,广东沦陷后投敌，在伪广东省政权中任职，参与推行日军殖民统治政策，其活动范围覆盖广东南路包括湛江地区。
陈耀祖,伪广东省政府主席,1940-1944,汪伪政权广东省政府主席，推行日军奴化政策，统辖包括湛江在内的广东沦陷区伪政权，为日军掠夺资源、镇压抗日力量服务。
汪精卫,伪国民政府主席、伪行政院长,1938-1944,公开投敌，建立汪伪政权，其伪政权体系覆盖广东湛江等地，推行“和平反共建国”卖国路线，协助日军统治沦陷区。
陈公博,伪国民政府代主席、伪行政院长,1940-1945,汪伪政权核心人物，继汪精卫后任伪国民政府代主席，继续推行卖国政策，其伪政权统治延伸至广东湛江等沦陷区。
周佛海,伪财政部长、伪警政部长,1940-1945,汪伪政权核心成员，掌控伪财政与警政，为日军搜刮沦陷区资源，其政策影响包括湛江在内的广东沦陷区。
