name,title,activity_period,notable_deeds
张北生,汪伪南通县知事,1938-1945,投靠日军，任伪南通县知事，协助日军推行“清乡”运动，镇压抗日民众，强征粮税。
薛汉藩,汪伪南通县保安大队长,1940-1945,组织伪保安队配合日军扫荡，捕杀抗日军民，参与“清乡”行动。
顾锡九,伪南通特别区公署署长,1941-1945,任伪南通特别区公署署长，推行日伪奴化教育，强征劳工，协助日军经济掠夺。
王伯康,汪伪南通县警察局长,1939-1945,指挥伪警察抓捕抗日地下工作者，破坏抗日组织，参与“清乡”搜捕。
陈锡纯,伪南通县财政科长,1940-1945,为日伪征收苛捐杂税，侵吞抗日物资，支持伪政权运作。
沈维岳,伪南通县教育会长,1941-1945,推行日伪奴化教育，强迫学校使用伪教材，宣扬“中日亲善”。
季刚,汪伪南通县保安队中队长,1942-1945,率伪军多次袭击新四军游击队，杀害抗日群众，烧毁村庄。
张德纯,伪南通县情报组长,1940-1945,为日军搜集新四军情报，导致多起抗日据点被破坏，多名地下党员被捕牺牲。
刘汉臣,伪南通县税务局长,1939-1945,为日伪强征各种捐税，盘剥百姓，资助伪军军费。
黄志远,伪南通县“清乡”办事处主任,1943-1945,主持南通地区“清乡”工作，设立封锁线，搜捕抗日分子，屠杀无辜百姓。
