name,title,activity_period,notable_deeds
成逸庵,伪广饶县维持会会长、伪广饶县知事,1938-1945,广饶县（今属东营市）人，抗战初期组织维持会迎降日军，后任伪县知事，协助日军征粮、抓丁、推行保甲，镇压抗日群众。
李寰秋,伪广饶县警备队队长、伪保安团团长,1939-1945,在广饶及小清河以北地区（含今东营区、东营经开区一带）率伪军配合日军扫荡，袭击八路军和抗日根据地，残害抗日军民。
王砚农,伪利津县知事,1938-1945,利津县（今属东营市）伪政权头目，推行日军殖民统治，强征劳工、粮食，配合日伪对黄河三角洲地区的控制。
张子良,伪利津县警备大队大队长,1939-1945,率伪军在利津、沾化、广饶北部（含今东营沿海及经开区周边）活动，配合日军扫荡，捕杀抗日人员。
刘佩忱,伪武定道道尹,1938-1945,伪武定道辖今东营、滨州大部，任内推行保甲连坐、经济统制，为日军掠夺黄河三角洲资源，镇压抗日活动。
赵梓亭,伪蒲台县知事,1938-1945,蒲台县（今东营区、东营经开区大部及博兴一带）伪政权头目，协助日军维持占领秩序，征发民夫、物资。
高子厚,伪蒲台县警备队队长,1939-1945,在蒲台县及今东营经开区周边率伪军活动，配合日军清乡、扫荡，迫害抗日群众。
张景月,国民党顽固派投降派、伪山东省保安第十五旅旅长（后投日）,1938-1945,长期在寿光、广饶、博兴及今东营一带活动，后期公开投日，配合日军进攻八路军清河区抗日根据地。
周胜芳,伪博兴县保安团团长,1939-1945,在博兴、蒲台及今东营区、东营经开区邻近地区活动，率伪军配合日军扫荡，袭击抗日武装。
傅象坤,伪山东省政府参议、伪武定道顾问,1938-1945,山东伪政权要员，参与策划对武定道（含今东营地区）的殖民统治与经济掠夺，协助日军推行治安强化运动。
