name,title,activity_period,notable_deeds
张君度,桂林维持会会长,1944年-1945年,日军侵占桂林后，出面组织桂林维持会，协助日军推行殖民统治，征发民夫、物资，维持地方秩序以供日军驱使。
白堃,伪桂林市市长,1944年-1945年,桂林沦陷期间出任伪桂林市市长，主持伪市政，配合日军统治，推行保甲连坐，为日军筹粮筹款。
黄梦年,伪广西省警务处处长,1944年-1945年,在日军占领广西期间依附日伪，担任伪警务头目，参与搜捕抗日人士、镇压民众反抗。
陈葵仙,伪桂林妇女会负责人,1944年-1945年,桂林沦陷后投靠日军，组织伪妇女团体，宣传“大东亚共荣”，动员妇女为日军服务。
李品仙,伪广西省绥靖公署顾问（附逆嫌疑）,1944年-1945年,抗战后期与日伪方面有秘密接触，其部属在桂林沦陷前后有投敌行为，本人被指对日伪妥协，历史评价存在附逆争议。
苏新民,伪桂林县县长,1944年-1945年,桂林沦陷后出任伪桂林县县长，协助日军建立基层伪政权，推行保甲制度，征发劳役。
梁寿笙,伪广西省宣传处处长,1944年-1945年,在日伪占领广西期间负责伪宣传机构，为日军侵略辩护，进行奴化宣传。
黄旭初,伪广西省合作事业管理处处长（附逆嫌疑）,1944年-1945年,桂林沦陷后留在广西，与日伪有经济合作往来，被指为日伪筹措物资，战后受到调查。
韦云淞,桂林维持会副会长,1944年-1945年,桂林沦陷期间任维持会副会长，协助会长张君度处理伪务，为日军征集粮食和民夫。
陈雄,伪桂林市商会会长,1944年-1945年,日军占领桂林后，出面组织伪商会，强制商户向日军缴纳物资，配合日军经济掠夺。
