name,title,activity_period,notable_deeds
殷汝耕,伪冀东防共自治政府政务长官,1935-1938,1935年11月在通州成立伪冀东防共自治政府，辖冀东22县（含唐山、汉沽一带），推行日伪统治，配合日军经济掠夺与“治安肃正”。
池宗墨,伪冀东防共自治政府秘书长、代理政务长官,1935-1938,殷汝耕主要助手，参与伪政府行政运作，在唐山地区推行保甲制度，协助日军镇压抗日力量。
陶尚铭,伪冀东防共自治政府外交处长,1935-1937,负责与日本关东军联络，参与签订卖国协定，为日军在唐山、汉沽等地驻军和掠夺资源提供便利。
王厦材,伪冀东防共自治政府民政厅长,1935-1938,主管伪政权民政事务，在唐山各县推行日伪户籍管理，强征劳役，协助日军建立伪乡村政权。
张仁蠡,伪冀东防共自治政府财政厅长,1935-1938,为伪政权筹措经费，征收苛捐杂税，将唐山地区盐税、矿税等收入用于日军军需。
李景明,伪冀东防共自治政府教育厅长,1935-1938,推行奴化教育，在唐山、汉沽等地学校强制教授日语，删改历史教材，灌输“中日亲善”思想。
刘宗纪,伪冀东防共自治政府建设厅长,1935-1938,负责为日军修建公路、碉堡和军事设施，在唐山沿海地区强征土地，破坏抗日根据地交通。
赵雷,伪冀东保安队司令,1935-1938,率伪保安队配合日军在唐山、丰润、汉沽一带“扫荡”，屠杀抗日军民，制造多起惨案。
李海天,伪冀东保安队副司令、伪唐山警备司令,1936-1945,长期驻守唐山，协助日军清乡，抓捕抗日志士，镇压开滦煤矿工人罢工，参与“治安强化运动”。
王铁相,伪唐山特别市市长（日占时期）,1938-1945,在日军扶植下管理唐山市政，推行保甲连坐，强征粮食和金属供日军，迫害抗日家属。
于文成,伪唐山警察局局长,1939-1945,指挥伪警察协助日军特务机关，破坏地下抗日组织，逮捕并刑讯抗日人员，在汉沽地区设检查站。
张万庆,伪丰润县知事（辖汉沽部分地区）,1938-1943,在丰润及汉沽一带推行日伪法令，组织伪自卫团，配合日军“三光”政策，强征民夫修筑工事。
李际春,伪冀东剿共军总司令,1938-1945,率伪军多次进攻冀东抗日根据地，在唐山、汉沽沿海地区烧杀抢掠，杀害八路军干部和群众。
姜鹏飞,伪冀东特别行政区行政长官（后期）,1943-1945,在日军败退前强化统治，组织“反共救国军”，在唐山、汉沽地区进行最后挣扎，迫害进步人士。
陈志远,伪汉沽特别区区长,1940-1945,在汉沽管理地区（今汉沽管理区）设立伪政权，管理盐田和农场，为日军提供食盐和粮食，镇压当地反抗。
孙殿英,伪华北治安军第二集团军司令（曾驻唐山地区）,1941-1945,率伪治安军在唐山、遵化、汉沽一带配合日军“扫荡”，袭击八路军游击队，掠夺民间物资。
高德林,伪冀东保安队大队长（驻唐山）,1937-1945,长期在唐山市区及周边抓捕抗日分子，严刑逼供，参与屠杀潘家峪惨案等暴行。
周文贵,伪唐山商会会长,1938-1945,为日军筹措军费，强迫商户捐献，控制唐山粮食和煤炭贸易，从中牟利并资助伪军。
刘锡九,伪冀东盐务局局长（辖汉沽盐区）,1939-1945,管理汉沽盐场，将大量食盐低价供给日军，禁止民间私盐，导致当地百姓食盐困难，并镇压盐工反抗。
赵子新,伪唐山地区清乡委员会主任,1942-1945,组织清乡队，在唐山、汉沽农村搜查八路军物资，逮捕抗日家属，实行“连坐”政策。
