name,title,activity_period,notable_deeds
傅筱庵,伪上海特别市市长,1938-1940,投靠日军，出任伪上海市长，协助日伪统治上海，镇压抗日活动，后因亲日立场被军统刺杀。
陈公博,伪上海市长（汪伪政权）,1940-1944,汪精卫政权核心人物，曾任伪上海市长，推行清乡和奴化政策，协助日军控制上海。
周佛海,伪行政院副院长兼伪上海市长,1944-1945,汪伪政权要员，兼任伪上海市长，主持上海日伪政务，参与经济掠夺和特务活动。
丁默邨,伪浙江省长（曾活动于上海）,1939-1945,原军统特务，投日后任汪伪特工总部主任，在上海制造多起暗杀和恐怖事件，后任伪浙江省长。
李士群,伪特工总部（76号）主任,1939-1943,投靠日本，组建上海极司菲尔路76号特工机构，残害抗日志士，制造血案，后因内讧被毒杀。
吴四宝,伪76号特工总部警卫队长,1939-1942,李士群手下打手，在上海横行霸道，参与绑架、暗杀和敲诈，恶名昭彰。
潘达,伪嘉定县知事,1938-1940,日军占领嘉定后出任伪县知事，协助日军维持治安、征粮征税，镇压当地抗日武装。
张北生,伪嘉定县知事（继任）,1940-1943,继任伪嘉定县知事，推行保甲制度，配合日军清乡，强征民夫和物资。
陈福生,伪嘉定县警察局长,1938-1945,担任伪嘉定警察局长，搜捕抗日分子，协助日军进行治安肃正，欺压百姓。
王伯群,伪嘉定区维持会会长,1937-1938,日军占领嘉定初期，组织维持会，为日军提供粮食和情报，协助建立伪政权。
朱少屏,伪嘉定商会会长,1938-1945,投靠日伪，任伪嘉定商会会长，为日军筹措军费，强迫商户缴纳“献金”。
陆鸿仪,伪嘉定教育督办,1939-1945,主持伪嘉定教育事务，推行奴化教育，删改历史教材，强迫学生参加日伪庆典。
