name,title,activity_period,notable_deeds
马良,伪山东省省长、伪济南维持会会长,1937-1945,济南沦陷后出面组织伪维持会，后任伪山东省省长，协助日军推行殖民统治、征发物资与劳工。
唐仰杜,伪山东省省长,1938-1945,长期在济南主持伪山东省政权，推行日军政令，镇压抗日活动，为日军搜刮粮棉、矿产与劳工。
杨毓珣,伪山东省省长,1938-1940,在济南任伪山东省省长，配合日军建立伪政权体系，推行保甲与治安强化运动。
朱桂山,伪济南市市长,1937-1945,济南伪市政首脑之一，协助日军管理城市、控制粮食配给、镇压抗日分子。
李铭钦,伪济南市市长,1938-1945,在济南推行伪市政措施，配合日军经济统制与治安强化运动。
张亚南,伪济南市商会会长、伪维持会成员,1937-1945,济南商界附逆代表人物，协助日军摊派捐款、物资，控制商会为伪政权服务。
王露洪,伪济南警察局局长,1937-1945,掌管伪济南警察系统，参与搜捕抗日人员、推行保甲连坐与治安强化运动。
刘伯言,伪济南道尹,1938-1945,在济南道区推行伪政权政令，协助日军征粮、征丁，镇压地方抗日力量。
赵琪,伪青岛特别市市长、伪山东省政府委员,1938-1945,山东伪政权要员，虽主要在青岛，但与济南伪省府联系密切，参与山东殖民统治。
成逸庵,伪山东省警务厅厅长,1938-1945,在济南主持伪山东警务，配合日军扫荡、清乡，镇压抗日根据地。
程希贤,伪山东省保安司令、伪军头目,1938-1945,在山东收编土匪、散兵组织伪军，配合日军进攻抗日根据地，活动范围包括济南周边。
张步云,伪山东保安第二师师长,1938-1945,山东著名伪军头目，活动于鲁中、鲁南及济南外围，配合日军扫荡，残害抗日军民。
赵保原,伪山东保安第三旅旅长、伪军头目,1938-1945,在胶东及山东各地反复附逆，配合日军进攻抗日武装，后任伪职。
厉文礼,伪山东保安第一师师长,1938-1945,山东伪军头目，活动于鲁中、济南周边，协助日军扫荡抗日根据地。
吴化文,伪和平建国军第三方面军总司令,1943-1945,原国民党军将领，1943年率部投日，在山东配合日军扫荡，活动范围包括济南及鲁中地区。
郝鹏举,伪淮海省省长、伪军头目,1943-1945,在山东南部及淮海地区附逆，后任伪职，配合日军维持占领区治安。
林宪祖,伪山东省教育厅厅长,1938-1945,在济南推行奴化教育，修改教材，宣传“中日亲善”“大东亚共荣圈”。
郝书暄,伪山东省文化教育界附逆者,1938-1945,在济南参与伪文化宣传，组织亲日团体，为日军殖民统治制造舆论。
王讷,伪山东省财政厅厅长,1938-1945,在济南主持伪财政，为日军筹措军费、搜刮民财，推行经济统制。
李泰华,伪济南维持会委员,1937-1938,济南沦陷初期参与组织维持会，协助日军维持秩序、征发物资。
