name,title,activity_period,notable_deeds
王殿忠,伪满西丰县县长,1932-1945,任伪满西丰县县长期间，积极推行日伪殖民政策，强征劳工，镇压抗日活动，协助日军搜捕抗日志士。
张海鹏,伪满热河省省长（原籍西丰）,1933-1945,原东北军将领，后投敌叛国，任伪满热河省省长，配合日军“围剿”抗日武装，在热河及辽北地区残害抗日军民。
赵欣伯,伪满立法院院长（原籍铁岭）,1932-1945,铁岭籍汉奸，积极参与伪满政权建设，为日本殖民统治出谋划策，推动“日满亲善”宣传，协助镇压东北抗日联军。
于冲汉,伪满监察院院长（原籍铁岭）,1932-1935,铁岭籍汉奸，曾任伪满监察院院长，积极效忠日本关东军，参与制定殖民政策，协助日军掠夺东北资源。
袁金铠,伪满参议府议长（原籍辽阳，活动于铁岭）,1932-1945,在铁岭地区活动，任伪满参议府议长，积极推动“满洲国”建国，为日本侵略者张目，参与镇压抗日力量。
阚朝玺,伪满热河省警备司令（原籍西丰）,1933-1945,西丰籍汉奸，原奉系军阀，投日后任伪满热河省警备司令，率伪军配合日军“扫荡”抗日根据地，屠杀抗日群众。
金壁东,伪满铁道守备队司令（活动于铁岭）,1932-1945,在铁岭地区担任伪满铁道守备队司令，负责保护日军运输线，抓捕抗日地下工作者，破坏抗日组织。
王永江,伪满奉天省警务厅长（原籍铁岭）,1932-1945,铁岭籍汉奸，任伪满奉天省警务厅长，指挥伪警察协助日军“清乡”，在西丰、铁岭等地大肆逮捕抗日人士。
荣厚,伪满西丰县警务科科长,1935-1945,任西丰县警务科科长期间，积极执行日伪“治安肃正”计划，多次带队围剿西丰境内的抗日游击队，杀害多名抗联战士。
李寿山,伪满铁岭县县长,1937-1945,任铁岭县县长期间，强征农民粮食和劳工，为日军提供物资，并配合宪兵队镇压铁岭地区的抗日反满活动。
