name,title,activity_period,notable_deeds
王揖唐,伪中华民国临时政府委员、伪江苏省省长（未实际到任）,1937-1940,曾任伪华北临时政府要职，后任伪江苏省长，虽未实际到镇江，但名义上管辖江苏地区，积极推行日伪统治政策。
陈群,伪江苏省省长、伪内政部部长,1938-1943,1938年任伪江苏省长，驻镇江，大力推行清乡、保甲制度，镇压抗日力量，搜刮民财，是江苏地区主要汉奸头目。
李士群,伪江苏省省长、特工总部（76号）头目,1941-1943,1941年任伪江苏省长，驻镇江，同时领导76号特工，在江苏及镇江地区大肆捕杀抗日志士，制造白色恐怖。
任援道,伪江苏省省长、伪第一方面军总司令,1943-1945,1943年接任伪江苏省长，驻镇江，掌握伪军，配合日军清剿新四军，镇压民众反抗，搜刮物资支持日军。
高冠吾,伪江苏省政府委员、伪镇江地区行政督察专员,1938-1940,在镇江地区任伪职，协助陈群推行清乡政策，强征赋税，迫害抗日家属，破坏地下抗日组织。
张北生,伪镇江县长,1938-1941,任伪镇江县长期间，积极为日军征粮派夫，建立伪保甲组织，多次配合日军扫荡，残害百姓。
周佛海,伪行政院副院长、伪财政部长（曾兼江苏事务）,1940-1945,虽主要在上海，但作为汪伪核心人物，对江苏及镇江的伪政权有指导权，参与策划清乡和物资统制，间接祸害镇江地区。
丁默邨,伪社会部部长、伪浙江省长（曾涉江苏特工）,1939-1945,作为76号特工头目之一，曾指挥特工在镇江地区进行暗杀、绑架，破坏抗日活动，后任伪职继续为日效力。
罗君强,伪司法行政部部长、伪安徽省长（曾涉江苏）,1940-1945,汪伪骨干，参与制定清乡法令，对江苏包括镇江地区的伪政权运作有直接影响，协助日军维持殖民秩序。
梅思平,伪实业部部长、伪浙江省长（曾涉江苏经济）,1940-1945,汪伪经济决策者，在江苏推行经济统制，掠夺镇江等地的粮食和物资，导致民不聊生。
林柏生,伪宣传部部长（曾涉江苏宣传）,1940-1945,负责汪伪宣传，在镇江等地推行奴化教育，鼓吹“和平反共”，麻痹民众抗日意识。
李圣五,伪教育部长（曾涉江苏教育）,1940-1945,推行奴化教育政策，在镇江各学校强制教授日语和伪满课程，毒害青少年。
陈春圃,伪江苏省政府秘书长,1941-1943,辅佐李士群管理江苏政务，具体执行清乡和保甲制度，在镇江地区组织伪警察和情报网。
袁殊,伪江苏省政府参事（双重身份，但公开为汉奸）,1942-1945,公开身份为伪江苏省参事，参与伪政权活动，虽后被认为有地下工作，但当时在镇江地区为日伪服务。
胡兰成,伪《国民新闻》主笔、伪宣传部政务次长（曾涉镇江）,1940-1945,汪伪文人，在江苏地区发表亲日文章，为伪政权张目，影响镇江舆论。
汪曼云,伪江苏省党部主任委员,1940-1943,负责伪国民党在江苏的组织，在镇江发展党员，协助日伪控制基层社会。
顾宝珩,伪镇江警察局长,1939-1942,指挥伪警察在镇江城区搜捕抗日分子，镇压罢工和抗议，为日军维持治安。
杨杰,伪镇江保安司令,1940-1944,统领伪保安队，配合日军扫荡镇江周边乡村，烧杀抢掠，破坏新四军根据地。
张仁蠡,伪镇江商会会长,1938-1945,充当日伪经济代理人，强迫商户缴纳“慰劳金”，为日军筹集军费，垄断粮食贸易。
赵尊岳,伪江苏省教育厅长,1941-1944,在镇江推行奴化教育，解散爱国学校，迫害进步教师，强制学生参加日伪庆典。
