name,title,activity_period,notable_deeds
王金铭,伪冠县维持会会长,1937-1940,日军侵占冠县后出面组织伪维持会，为日军筹粮筹款、拉夫修路，协助建立伪政权。
郭培德,伪冠县县知事,1938-1942,在日军扶植下出任伪冠县县知事，推行保甲连坐，配合日伪军扫荡抗日根据地。
赵安邦,伪冠县警备队队长,1939-1943,率伪警备队配合日军下乡清乡，抓捕抗日人员，勒索群众财物。
李凤山,伪聊城县维持会会长,1937-1939,聊城沦陷后组织维持会，为日军提供情报、粮秣，协助日军维持城区秩序。
周荫人,伪鲁西道尹,1938-1943,任伪鲁西道尹期间，在聊城、冠县等地推行伪化教育，征发民夫，配合日军经济封锁。
刘仙洲,伪聊城县知事,1939-1942,主持伪县政，强征田赋，抓捕壮丁送日军做劳工，镇压抗日群众。
张化南,伪东临道尹,1938-1944,管辖聊城、冠县等县伪政，推行治安强化运动，配合日军扫荡鲁西北抗日根据地。
王子枫,伪山东省警务厅厅长,1938-1943,统管山东伪警察，在聊城、冠县等地增设警察所，搜捕抗日人员，实施保甲连坐。
唐仰杜,伪山东省省长,1938-1945,任伪山东省长期间，在聊城、冠县等鲁西地区推行伪化统治，征粮征兵，配合日军扫荡。
马良,伪山东省省长,1938-1939,早期伪山东省长，在鲁西包括聊城、冠县一带建立伪政权，为日军筹措物资。
朱经古,伪冠县新民会会长,1940-1944,组织新民会进行奴化宣传，拉拢青年参加伪军，配合日军经济统制。
陈静之,伪聊城县新民会会长,1940-1944,在聊城推行新民会运动，宣传“大东亚共荣”，协助日军征集物资。
刘伯言,伪冠县保安团团长,1941-1945,率伪保安团配合日军进攻冠县抗日根据地，烧杀抢掠，残害抗日军民。
孙振东,伪聊城保安队队长,1940-1944,带领伪保安队在聊城周边清乡，抓捕抗日干部，破坏抗日交通线。
吴化文,伪和平建国军第三方面军司令,1943-1945,率部在鲁西聊城、冠县一带配合日军扫荡，后于1945年反正。
赵保原,伪剿共军鲁西总司令,1940-1944,在鲁西包括聊城、冠县地区进攻抗日武装，屠杀抗日群众。
齐子修,伪山东保安第五师师长,1939-1943,盘踞聊城、冠县一带，勾结日军，进攻八路军，残害百姓。
冯寿彭,伪鲁西剿共军司令,1940-1943,在聊城、冠县等地组织伪军，配合日军扫荡，捕杀抗日人员。
李岐山,伪冠县保甲长,1941-1945,任保甲长期间，为日军摊派粮款，监视村民，举报抗日人员。
王老五,伪冠县维持会情报员,1938-1942,为日军搜集冠县抗日武装情报，引导日军抓捕抗日群众。
