name,title,activity_period,notable_deeds
曾广源,伪吉安县维持会会长,1939年—1940年,日军侵占吉安后出面组织伪维持会，协助日军征粮、拉夫、维持占领区秩序。
刘子清,伪吉安县政府筹备处主任,1940年—1941年,参与筹建伪吉安县政府，为日军推行保甲连坐和物资统制。
王德舆,伪吉安县警察局局长,1941年—1943年,率伪警察配合日军搜捕抗日人员，镇压当地民众反抗。
陈明远,伪吉安自卫团团长,1942年—1944年,统领伪军协助日军扫荡吉安周边乡村，参与清乡活动。
李厚坤,伪泰和县维持会会长,1939年—1941年,在泰和地区组织伪维持会，为日军征集粮食和民夫。
张维藩,伪吉安地区保甲长,1940年—1945年,担任伪保甲长期间，监视居民、举报抗日分子，协助日军征发劳役。
周养浩,伪江西省维持会委员,1939年—1942年,在南昌及吉安一带活动，参与伪政权宣传，鼓吹“中日亲善”。
黄自强,伪吉安教育会会长,1941年—1944年,推行奴化教育，在吉安各学校强制使用伪教材，宣传日军占领政策。
刘达三,伪吉安商会会长,1940年—1943年,协助日军统制物资，强制商户交纳“献金”，为日军采购军需。
赵景龙,伪吉安保安大队大队长,1942年—1945年,指挥伪保安大队配合日军进攻吉安周边抗日根据地，抓捕抗日军民。
