name,title,activity_period,notable_deeds
马良,伪山东省省长、伪山东省公署省长,1938-1940,抗战期间投靠日军，出任伪山东省省长，参与组织伪政权，推行日伪统治，镇压抗日活动。
唐仰杜,伪山东省省长,1940-1945,继马良之后任伪山东省省长，依附日军，协助推行治安强化运动，镇压山东抗日军民。
杨毓珣,伪山东省公署官员、伪济南市长等,1938-1945,在山东伪政权中任职，参与日伪行政统治，协助日军维持占领区秩序。
张亚东,伪德县县知事、伪德县维持会头目,1937-1945,德州沦陷后组织维持会，投靠日军，出任伪德县县知事，协助日军征粮、派夫、镇压抗日人员。
李凤巢,伪德县公署官员,1938-1945,在伪德县政权中任职，配合日军推行保甲连坐，参与控制德州及周边地区。
王金铭,伪齐河县维持会会长、伪齐河县县知事,1937-1945,齐河沦陷后出面组织维持会，投靠日军，任伪齐河县县知事，协助日军统治齐河地区。
赵仁山,伪齐河县警备队头目,1938-1945,在齐河地区组织伪警备队，配合日军扫荡抗日根据地，抓捕抗日人员。
刘佩忱,伪山东省警务厅官员、伪军头目,1938-1945,在山东伪政权和伪军中任职，参与日伪治安作战，活动范围涉及鲁西北包括德州一带。
成逸庵,伪鲁北道道尹,1938-1945,任伪鲁北道道尹，管辖包括德州在内的鲁北地区，协助日军推行伪化统治。
王子枫,伪鲁北道公署官员,1938-1945,在伪鲁北道任职，参与德州及周边地区的日伪行政和治安维持。
张子良,伪军头目、伪德县保安队头目,1938-1945,在德州地区组织伪保安队，配合日军进攻抗日武装，控制交通线。
李连祥,伪齐河县保安队头目,1938-1945,在齐河地区率伪保安队协助日军扫荡，镇压抗日群众。
张景月,伪山东省保安队头目、国民党投降派后投日,1938-1945,在山东鲁北地区活动，后投靠日军，配合日伪进攻抗日根据地，活动范围涉及德州周边。
刘景良,伪军头目、鲁北伪军首领,1938-1945,在鲁北包括德州一带组织伪军，投靠日军，参与扫荡和镇压抗日力量。
高树勋,伪军头目（后反正）,1938-1945,曾在华北伪军系统中任职，活动于山东北部，后率部反正；其附逆期间与德州地区有联系。
