name,title,activity_period,notable_deeds
张荫梧,国民党河北民军总指挥（后投日）,1938-1940,原国民党将领，在河北组织民军对抗八路军，后与日军勾结，配合日伪军进攻抗日根据地，1940年被八路军俘获后释放，但继续从事反共活动。
高德林,伪华北治安军第1集团军司令,1939-1945,原国民党冀察战区将领，投日后任伪华北治安军高级军官，在冀中地区（含廊坊、大城一带）参与“扫荡”，屠杀抗日军民。
王凤岗,伪河北省保安队司令,1940-1945,原地方武装头目，投日后任伪河北省保安队司令，在廊坊、大城地区协助日军建立伪政权，抓捕抗日干部，强征民夫。
李聘卿,伪大城县知事,1938-1942,投日任大城县伪县长，推行保甲制度，强征粮食，配合日军“清乡”，多次率伪警备队袭击抗日游击队。
刘锡九,伪大城县警备队队长,1939-1945,任伪大城县警备队队长，长期在县境及周边（含廊坊南部）执行日军命令，参与多次“扫荡”，杀害抗日军民数十人。
赵锡田,伪廊坊地区维持会会长,1937-1940,日军占领廊坊后出任维持会会长，为日军筹集物资，提供情报，协助建立伪政权，后调任伪河北省参事。
孙殿英,伪新编第5军军长（后投日）,1943-1945,原国民党军阀，1943年投日，任伪新编第5军军长，其部队在冀中（含大城附近）配合日军作战，抢掠百姓。
庞炳勋,伪第24集团军总司令（后投日）,1943-1945,原国民党河北省主席，1943年投日，任伪第24集团军总司令，其势力范围涉及冀中地区，参与对抗日根据地的进攻。
张岚峰,伪和平救国军第1军军长,1940-1945,原西北军将领，投日后任伪军军长，曾率部在河北廊坊、大城一带驻防，协助日军“治安强化运动”。
吴赞周,伪冀东防共自治政府保安队总队长,1935-1938,在冀东地区（含廊坊北部）为日军效力，镇压抗日活动，后并入伪华北政权，继续在河北东部活动。
