name,title,activity_period,notable_deeds
王竹林,伪天津市商会会长、伪天津特别市公署参事,1937-1945,投靠日军，出任伪天津市商会会长，协助日伪推行经济统制，为日军搜刮物资，镇压抗日商民运动。
温世珍,伪天津特别市市长,1939-1943,曾任伪天津市长，积极推行日伪政权各项政策，配合日军“治安强化运动”，镇压抗日力量，出卖天津利益。
刘玉书,伪天津特别市警察局局长,1938-1945,任伪警察局长期间，协助日军搜捕抗日志士，破坏地下抗日组织，实施白色恐怖统治。
潘毓桂,伪天津特别市公署秘书长、伪河北省省长,1937-1940,早年参与亲日活动，后任伪职，参与签订卖国协定，协助日军管理天津及河北地区，迫害抗日民众。
高凌霨,伪天津治安维持会会长,1937-1938,天津沦陷初期组织伪治安维持会，为日军建立殖民秩序提供帮助，协助日军接管市政。
方若,伪天津特别市公署顾问、伪华北政务委员会委员,1937-1945,长期在天津为日本侵华效力，参与伪政权决策，为日军提供情报和治理建议。
张孤,伪天津特别市财政局局长,1938-1943,负责为日伪政权搜刮天津财税，发行伪币，掠夺民间财富，支持日军战争经济。
王绪高,伪天津特别市教育局长,1938-1945,推行奴化教育，强制学校教授日语和“中日亲善”课程，压制抗日思想传播。
李廷玉,伪天津特别市保安队司令,1939-1945,指挥伪保安队协助日军清剿抗日武装，在河西地区及周边进行“扫荡”，残害百姓。
张仁蠡,伪天津特别市公署参事、伪河北省公署厅长,1938-1945,参与伪政权行政事务，协助日军推行保甲制度，强化对天津河西等区域的殖民控制。
