name,title,activity_period,notable_deeds
邓祖禹,伪南昌县维持会会长、伪南昌县知事,1939年-1945年,日军侵占南昌后投敌，组织伪南昌县维持会，后任伪南昌县知事，协助日军征粮、拉夫、推行保甲连坐，镇压抗日民众。
熊文辉,伪南昌市维持会会长,1939年-1940年,南昌沦陷后出面组织伪南昌市维持会，为日军筹粮筹款、维持城区秩序，协助日军搜捕抗日人员。
李华,伪南昌县保安大队大队长,1940年-1945年,率伪保安大队配合日军对南昌、新建周边乡村进行扫荡，捕杀抗日游击队员及家属，强征民夫修筑工事。
王梦龄,伪江西省政府委员、伪南昌市市长,1940年-1945年,在南昌沦陷区任职伪市政府，推行日军殖民统治政策，协助实施物资统制、奴化教育，镇压地下抗日活动。
陈耀庭,伪新建县维持会会长,1939年-1941年,新建县沦陷后投敌，组织伪维持会，为日军征粮、征丁，协助日军在新建西山、生米一带清乡。
胡家凤,伪江西省政府主席,1943年-1945年,汪伪政权任命为伪江西省主席，在南昌设立伪省府，推行日军‘以华制华’政策，统合江西沦陷区伪政权与伪军。
高冠吾,伪江西省省长、伪南昌绥靖主任,1943年-1945年,曾任伪江西省长，坐镇南昌，指挥伪军配合日军对赣中、赣北抗日根据地进行扫荡，实施经济封锁与奴化宣传。
黄自强,伪南昌县警察局局长,1941年-1945年,掌控伪南昌县警察力量，协助日军清查户口、搜捕抗日分子，对南昌、新建交界地区实施严密监控。
刘建绪,伪南昌地区保安团团长,1942年-1945年,统率伪保安团在南昌、新建、安义一带配合日军作战，袭击抗日游击队，掠夺民间物资。
张慕槎,伪南昌县教育科科长,1940年-1945年,在南昌沦陷区推行奴化教育，强制学校使用日伪教材，组织亲日宣传，毒化青少年思想。
