name,title,activity_period,notable_deeds
陈国辉,伪福建自治军总司令、伪兴亚院厦门联络部顾问,1937-1940,福建南安人，早年盘踞泉州、晋江一带。抗战爆发后投靠日军，在厦门、泉州沿海收编土匪武装，组织伪军配合日军登陆与扫荡，并诱降地方武装，为日军搜集晋江、泉州一带情报。
李择一,伪厦门特别市政府市长、伪厦门维持会会长,1938-1945,福建厦门人，日军占领厦门后出面组织维持会，后任伪厦门特别市市长，推行伪化统治，配合日军向泉州、晋江沿海渗透，征粮拉夫，镇压抗日分子。
林济川,伪厦门特别市政府警察局局长,1939-1945,在厦门及闽南沿海地区协助日军建立伪警察体系，搜捕抗日人员，并向泉州、晋江一带派遣密探，破坏当地抗日组织。
黄大伟,伪和平建国军第一集团军总司令,1939-1944,广东人，受日军指使在闽粤沿海收编土匪、伪军，活动范围包括厦门、泉州、晋江沿海，配合日军封锁与扫荡，残害抗日军民。
张逸舟,伪福建和平救国军总司令,1939-1945,福建沿海伪军头目，在厦门、金门、泉州、晋江一带海域活动，劫掠商船、袭击抗日游击队，为日军提供沿海情报与运输支持。
翁尚功,伪晋江维持会会长,1938-1940,在日军侵占厦门后，于晋江沿海地区组织维持会，为日军征粮、拉夫、搜集情报，协助建立伪基层政权。
陈佩玉,伪泉州维持会委员,1938-1941,泉州地方士绅，日军侵入闽南沿海后附逆，参与组织伪维持会，协助日军推行保甲连坐，压制抗日活动。
王兆畿,伪厦门特别市政府教育局局长,1939-1945,在厦门及闽南地区推行奴化教育，编写亲日教材，强迫学校使用日语，向泉州、晋江等地渗透文化汉奸政策。
陈长福,伪厦门商会会长、伪厦门特别市政府参事,1938-1945,厦门富商，日军占领后出面组织伪商会，为日军筹款、征物资，并协助向泉州、晋江一带掠夺粮食与战略物资。
林尔嘉,伪厦门维持会副会长（未就任但一度被日方拉拢）,1938,厦门名绅，日军曾企图拉拢其出任伪职，其一度犹豫后避走，但日方仍以其名义进行宣传，在闽南一带造成附逆影响。
黄奕住,伪厦门特别市政府经济顾问（被迫挂名）,1938-1940,厦门华侨富商，日军占领厦门后强迫其挂名伪经济顾问，利用其声望向泉州、晋江侨乡诱骗资金与物资。
陈清机,伪晋江保甲长、伪情报员,1940-1944,晋江本地人，充任伪保甲长，为日军搜集泉州、晋江一带抗日游击队情报，带领日伪军搜捕抗日家属，勒索乡民。
吴友德,伪泉州警察局侦缉队队长,1941-1945,在泉州城区及晋江一带为日军侦缉抗日人员，破坏地下交通站，逮捕并刑讯爱国人士。
李思贤,伪厦门特别市政府社会局局长,1939-1945,负责厦门及闽南地区的社会控制，组织伪民众团体，配合日军向泉州、晋江进行宣传渗透与物资统制。
陈祝尧,伪金门维持会会长,1937-1945,金门沦陷后组织维持会，配合日军封锁厦门、泉州、晋江沿海，为日军提供登陆与扫荡支持。
