name,title,activity_period,notable_deeds
萧淑宇,伪江西省政府委员兼伪南昌市长,1938-1945,抗战期间投靠日伪，在江西日占区参与伪政权建设，曾任伪江西省政府委员、伪南昌市长等职，协助日军推行殖民统治。
胡薰,伪江西省政府委员,1938-1945,抗战时期附逆，在江西伪政权中任职，参与日伪对江西部分地区的行政控制与宣传。
周贯虹,伪江西省政府警务处长,1938-1945,在江西日伪政权中负责警务，协助日军维持占领区治安，镇压抗日活动。
李正谊,伪吉安维持会会长,1939-1945,吉安地区沦陷或接近沦陷期间，组织维持会，为日军筹粮、派夫、搜集情报，协助日伪维持地方秩序。
刘子清,伪万安县维持会会长,1944-1945,万安地区日伪活动期间，出面组织维持会，替日军征发物资、拉夫，并协助伪政权控制地方。
王梦龄,伪吉安县政府筹备处主任,1944-1945,在吉安日占区参与伪县政筹备，协助日军建立基层伪政权，推行保甲与征粮。
陈国栋,伪吉安保安大队大队长,1944-1945,率伪保安队配合日军扫荡吉安周边抗日武装，维护日伪统治。
张济民,伪万安警察所所长,1944-1945,在万安日伪占领期间担任伪警察头目，协助日军抓捕抗日人员，维持占领区秩序。
黄飞,伪吉安宣传科科长,1944-1945,在吉安日伪政权中负责宣传，鼓吹“大东亚共荣”，为日军侵略辩护。
吴友三,伪万安教育会会长,1944-1945,在万安推行奴化教育，协助日伪控制学校，灌输亲日思想。
