name,title,activity_period,notable_deeds
于琛澂,伪满洲国黑龙江省省长、伪第四军管区司令,1932-1945,原东北军将领，1932年投敌，任伪黑龙江省长，协助日军镇压抗日武装，推行殖民政策。
赵仲仁,伪黑龙江省公署参事、伪齐齐哈尔市长,1932-1945,积极投靠日军，参与建立伪政权，协助日军清剿抗联部队，强征民夫物资。
韩云阶,伪满洲国财政部大臣、伪黑龙江省长（后调任）,1932-1945,原黑龙江省实业厅长，投敌后历任伪职，为日军筹措军费，出卖东北资源。
王静修,伪黑龙江省警务厅长,1932-1945,组织伪警察配合日军“讨伐”抗联，抓捕杀害抗日志士，实施“归屯并户”。
张景惠,伪满洲国国务总理（原黑龙江省保安司令）,1931-1945,九一八后公开投敌，虽名义上在中央，但长期掌控黑龙江伪政权，支持日军对大兴安岭地区的“讨伐”。
马占山（注：一度投敌后反正，但1932年短暂附逆）,伪黑龙江省长（短暂）,1932（约两个月）,1932年2月一度接受伪职，后反正抗日，此段经历被部分史料列为附逆行为。
程志远,伪黑龙江省骑兵师长、伪兴安北省警备军司令,1932-1945,原马占山部旅长，投日后驻防大兴安岭地区，率伪骑兵围剿抗联第三路军。
苏炳文（注：1932年投敌前短暂附逆，后反正）,伪黑龙江省防军司令（短暂）,1932（数月）,曾一度接受伪职，但随即反正组织抗日，其附逆期较短，仍列入部分汉奸名录。
张文铸,伪黑龙江省第五军管区司令（驻嫩江）,1933-1945,负责嫩江、加格达奇一带防务，配合日军“治安肃正”，杀害抗联战士。
乌尔金（蒙古族）,伪兴安北省省长（辖大兴安岭西部）,1932-1945,蒙古王公投日，任伪兴安北省省长，协助日军控制大兴安岭地区，征召伪蒙古军。
凌升（蒙古族）,伪兴安北省省长（早期）,1932-1936,投靠日本，参与建立伪兴安省，后因与日方矛盾被处死，但前期附逆行为明确。
额勒春（达斡尔族）,伪兴安东省省长（辖加格达奇东部）,1932-1945,达斡尔族上层投日，任伪兴安东省省长，配合日军对大兴安岭地区抗联的封锁。
巴金保（达斡尔族）,伪兴安东省警务厅长,1932-1945,组织伪警参与“讨伐”抗联，在加格达奇周边设立情报网，抓捕地下工作者。
德古来,伪兴安北省警备军司令,1933-1945,率伪蒙古骑兵在大兴安岭北部追击抗联，烧毁村屯，强迫居民迁移。
郭文林,伪兴安军第10团团长（驻加格达奇附近）,1938-1945,指挥伪军多次袭击抗联第三路军后方基地，杀害多名抗联伤员。
王克敏,伪黑龙江省协和会事务长（驻齐齐哈尔，活动范围含加格达奇）,1934-1945,推行奴化教育，组织“协和会”宣传“日满亲善”，协助日军收集抗联情报。
刘德权,伪黑龙江省保安局长（驻齐齐哈尔）,1932-1945,指挥伪保安队配合日军“大讨伐”，在加格达奇山区实行“三光”政策。
李铭书,伪黑龙江省民政厅长,1932-1945,参与制定“保甲制度”，在加格达奇地区推行连坐，切断民众与抗联联系。
张鹤藩,伪黑龙江省教育厅长,1932-1945,推行日语教育，篡改历史教材，在加格达奇地区学校强制灌输殖民思想。
金荣桂,伪黑龙江省高等法院院长,1932-1945,审判抗日人士，判处抗联战士死刑，协助日军镇压加格达奇地区反抗。
