name,title,activity_period,notable_deeds
张启璜,伪谷城县维持会会长、伪谷城县政府县长,1938-1945,抗战期间在谷城县城沦陷后出面组织维持会，后任伪谷城县政府县长，协助日军征粮、派夫、维持地方治安，镇压抗日群众。
刘汉民,伪谷城县保安大队大队长,1940-1945,率伪保安大队配合日军对谷城及周边地区进行扫荡，搜捕抗日人员，强征民夫修筑据点。
王明德,伪襄阳县政府县长,1939-1945,在襄阳沦陷区任伪县长，推行日军殖民统治，组织伪政权征收赋税、摊派劳役，协助日军清乡。
李朗星,伪襄阳县维持会会长,1938-1940,襄阳沦陷初期组织维持会，为日军筹集物资、招募伪职人员，协助建立伪基层政权。
陈铁生,伪襄阳县警察局局长,1940-1945,掌控伪警察力量，在襄阳城区及近郊搜捕抗日分子，配合日军实施保甲连坐，镇压民众反抗。
赵文波,伪襄阳保安团团长,1941-1945,统领伪保安团在襄阳、谷城交界地区配合日军扫荡，袭击抗日游击队，抢掠民财。
何佩瑢,伪湖北省政府省长,1940-1942,作为伪湖北省最高行政长官，推行日军殖民政策，督令襄阳、谷城等沦陷区伪政权征粮征兵，镇压抗日活动。
杨揆一,伪湖北省政府省长、伪武汉特别市市长,1942-1945,继任伪湖北省长后，继续强化对襄阳等地的伪化统治，配合日军经济掠夺和治安强化运动。
叶蓬,伪武汉特别市市长、伪湖北省政府主席,1939-1945,在湖北沦陷区担任伪职，协助日军控制包括襄阳在内的鄂北地区，推行奴化教育，组织伪军配合日军作战。
雷寿荣,伪湖北省政府委员、伪襄阳县县长,1940-1943,在襄阳任伪县长期间，积极推行日军政令，征发民夫修筑工事，为日军提供情报，迫害抗日家属。
周剑秋,伪谷城县教育科科长,1941-1945,在谷城推行奴化教育，强制学校使用日伪教材，向学生灌输亲日思想，组织师生参加日军宣传集会。
孙耀东,伪谷城县商会会长,1939-1945,控制谷城沦陷区商业，为日军采购军需物资，协助日军对粮食、棉花等实行统制，盘剥民众。
吴子敬,伪襄阳维持会副会长、伪保长,1938-1945,在襄阳基层担任伪保长，负责摊派捐税、抓丁拉夫，监视居民言行，向日军密报抗日人员行踪。
郑海清,伪谷城县自卫团团长,1942-1945,组织伪自卫团配合日军守备队防守谷城据点，多次参与对周边抗日根据地的袭扰和物资掠夺。
黄楚楠,伪湖北省政府参事、伪襄阳地区联络员,1941-1945,作为伪省府与襄阳、谷城伪政权之间的联络人，传达日军指令，协调伪军行动，参与策划清乡。
