name,title,activity_period,notable_deeds
张海鹏,伪热河省省长,1933-1945,1933年日军侵占热河后投敌，任伪热河省省长，协助日军推行殖民统治，镇压抗日力量，强征劳工，掠夺资源。
丁鉴修,伪热河省警务厅长,1933-1945,任伪热河省警务厅长期间，组织伪警察配合日军“讨伐”抗日武装，抓捕抗日志士，实施“治安肃正”。
赵欣伯,伪满洲国监察院院长（曾涉承德地区）,1932-1945,作为伪满高官，参与策划对热河（含承德）的殖民统治，协助日军建立伪政权，推行奴化教育。
于冲汉,伪满民政部总长（曾涉热河事务）,1932-1945,参与伪满对热河地区的行政规划，支持日军侵略，协助镇压承德一带的抗日活动。
袁庆增,伪热河省协和会会长,1934-1945,在承德地区组织协和会，宣传“日满亲善”，瓦解民众抗日意志，收集情报供日军使用。
王永江,伪承德县县长,1933-1945,任伪承德县县长期间，强征民夫修建军事工程，配合日军“清乡”，迫害抗日家属。
李际春,伪热河省保安司令,1933-1945,组建伪保安队，协助日军围剿承德周边抗日游击队，参与制造多起屠杀事件。
张景惠,伪满洲国国务总理（涉热河地区政策）,1935-1945,作为伪满最高行政长官，批准对承德地区的“治安肃正”计划，支持日军残酷镇压抗日力量。
臧式毅,伪满参议府议长（涉热河事务）,1932-1945,参与制定伪满对热河（含承德）的统治政策，协助日军建立殖民秩序。
金壁东,伪热河省实业厅长,1933-1945,在承德地区掠夺矿产、森林资源，强征劳工，为日军战争提供物资。
