name,title,activity_period,notable_deeds
于琛澂,伪满洲国滨江省省长、伪第四军管区司令,1932-1945,原东北军将领，投降日军后任伪滨江省（含哈尔滨及周边）省长，协助日军镇压抗日武装，推行“归屯并户”政策，制造无人区。
张景惠,伪满洲国国务总理大臣（原籍辽宁，但在黑龙江长期活动）,1932-1945,曾任东省特别区（哈尔滨）长官，后投敌成为伪满最高行政首脑，签署多项卖国条约，配合日军统治黑龙江地区。
韩云阶,伪满洲国黑龙江省省长（1932-1933）,1932-1933,原黑龙江省实业厅长，投日后任伪省长，为日军筹措粮饷，协助镇压马占山等抗日义勇军。
赵仲仁,伪满洲国黑龙江省民政厅长、伪齐齐哈尔市长,1932-1945,在齐齐哈尔地区积极推行日伪殖民政策，参与“治安肃正”，迫害抗日军民。
王静修,伪满洲国黑河省省长,1934-1939,在黑河（今黑河市及大兴安岭部分地区）任伪省长，协助日军建立边境防御体系，强征劳工修筑军事工事。
李铭书,伪满洲国黑河省次长（实际掌权日人，但李为汉奸）,1935-1945,长期在黑河地区任伪职，配合日本关东军对苏联情报战，迫害抗联人员。
宋文郁,伪满洲国三江省省长（管辖佳木斯及松花江下游，与黑龙江东部相关）,1934-1937,在三江地区推行“集团部落”，切断抗联与群众联系，导致大量平民死亡。
金名世,伪满洲国滨江省警务厅长,1932-1945,在哈尔滨及黑龙江各地组织警察特务，抓捕抗日志士，参与“七三一”部队相关人体实验的掩护工作。
孙其昌,伪满洲国财政部大臣（曾任黑龙江财政厅长）,1932-1945,在黑龙江任职期间为日军搜刮物资，推行“粮谷出荷”政策，导致大兴安岭周边农民饥荒。
阎传绂,伪满洲国司法部大臣（曾任黑龙江高等法院院长）,1932-1945,在黑龙江司法系统内为日军服务，判处大量抗日人士死刑，破坏抗联地下组织。
张海鹏,伪满洲国热河省长（原黑龙江洮南镇守使，活动于嫩江流域）,1932-1945,在嫩江、大兴安岭东南部地区率部投敌，协助日军进攻抗日义勇军，后转任热河伪职。
程志远,伪满洲国黑龙江省警备军司令,1932-1935,原黑龙江省防军旅长，投日后任伪警备司令，在齐齐哈尔、大兴安岭一带围剿抗联和义勇军。
马占山（注：后期反正，但初期曾短暂投日，故列入争议名单）,伪满洲国黑龙江省长（1932年2月-4月短暂投日）,1932,一度接受伪职，但旋即反正抗日，故历史评价复杂，此处仅作记录。
梁禹廷,伪满洲国黑河省警务厅长,1935-1945,在漠河、呼玛等边境县组织警察队，协助日军封锁边境，杀害越境抗联战士。
吴泰勋,伪满洲国大兴安岭地区“讨伐队”队长,1938-1945,在大兴安岭原始森林中带领伪军追击抗联第三路军，烧毁山林，破坏抗联密营。
陈鸿猷,伪满洲国漠河县县长,1935-1940,在漠河县（今漠河市）推行日伪统治，强征当地鄂伦春族和汉族百姓为日军修路、伐木，虐待劳工。
张奎武,伪满洲国呼玛县县长（漠河邻近地区）,1937-1945,在呼玛、漠河一带配合日军“边境清剿”，杀害抗联联络员，没收抗日家属财产。
关庆山,伪满洲国大兴安岭地区森林警察大队长,1939-1945,率森林警察为日军提供木材资源，并参与搜捕抗联小分队，在漠河林区多次设伏。
白凤翔（注：后反正，但初期投日）,伪满洲国兴安北省警备军司令（活动于大兴安岭西部）,1932-1933,原东北军团长，投日后在呼伦贝尔及大兴安岭西部镇压蒙古族抗日武装，后反正。
王永清,伪满洲国黑河省“治安军”团长,1936-1945,在黑河至漠河边境地带驻防，多次参与对苏联情报人员的搜捕，并杀害抗联交通员。
