name,title,activity_period,notable_deeds
赵欣伯,伪满洲国立法院院长、冀东防共自治政府顾问,1931-1945,原为奉系政客，后投靠日本，参与策划冀东事变，协助建立伪冀东防共自治政府，并任顾问，为日军在冀东地区统治出谋划策。
殷汝耕,伪冀东防共自治政府政务长官,1935-1938,1935年11月在通州成立伪冀东防共自治政府，管辖包括唐山、遵化在内的冀东22县，公开投敌，为日军提供粮秣、劳役，并镇压抗日活动。
池宗墨,伪冀东防共自治政府秘书长、代理政务长官,1935-1938,殷汝耕的得力助手，参与伪政府日常行政，协助日军在唐山、遵化等地推行保甲制度，强征民夫，搜刮物资。
王厦材,伪冀东防共自治政府民政厅长,1935-1938,负责伪政府民政事务，在遵化、唐山等地推行日伪户籍登记，协助日军清乡，迫害抗日家属。
张仁蠡,伪冀东防共自治政府财政厅长,1935-1938,主管伪政府财政，为日军筹措军费，在唐山、遵化强征各种捐税，掠夺当地资源。
李垣,伪冀东防共自治政府建设厅长,1935-1938,负责伪政府建设事务，组织劳工为日军修建公路、碉堡，在遵化山区协助日军封锁抗日根据地。
王润生,伪冀东保安队总队长,1935-1938,原为地方武装头目，投靠殷汝耕后任伪保安队总队长，在唐山、遵化一带配合日军扫荡，围剿抗日游击队。
刘佐周,伪冀东保安队第三总队队长,1935-1938,驻防唐山地区，多次率伪军袭击遵化、迁西等地的抗日武装，杀害抗日军民。
赵雷,伪冀东保安队第五总队队长,1935-1938,活动于遵化、玉田一带，配合日军进行“讨伐”，烧毁村庄，抓捕抗日干部。
李际春,伪冀东自治政府顾问、伪华北治安军高参,1935-1945,原为军阀余部，投日后任伪职，参与策划冀东伪政权，后任伪华北治安军高参，在唐山地区协助日军训练伪军。
齐燮元,伪华北政务委员会治安总署督办、伪华北治安军总司令,1937-1945,虽为华北级汉奸，但其指挥的伪治安军多次在唐山、遵化地区进行大规模“扫荡”，直接参与屠杀抗日军民。
杜锡钧,伪华北治安军第一集团军司令,1939-1945,率伪治安军驻扎冀东，在遵化、唐山等地建立据点，配合日军推行“治安强化运动”，围剿八路军。
李燮坤,伪唐山特别市市长,1938-1945,1938年伪唐山市政府成立后任市长，为日军在唐山矿区掠夺资源服务，镇压工人罢工，迫害抗日分子。
于文成,伪唐山特别市警察局局长,1938-1945,负责唐山地区日伪治安，多次组织特务抓捕抗日地下党员，破坏抗日组织。
王伯康,伪遵化县知事（县长）,1938-1942,在遵化县推行日伪统治，强征粮食，组织伪自卫团，协助日军在遵化山区修建封锁沟，围困抗日根据地。
张福元,伪遵化县保安队队长,1938-1945,率伪保安队多次袭击遵化境内的抗日游击队，杀害抗日群众，烧毁村庄。
高景云,伪遵化县警察所所长,1939-1945,在遵化县城及各乡镇建立伪警察网络，搜捕抗日干部，为日军提供情报。
刘玉田,伪遵化县新民会会长,1940-1945,负责遵化地区日伪奴化宣传，组织“新民会”活动，强迫民众参加反共集会，收集抗日情报。
李万春,伪冀东道尹公署道尹（驻唐山）,1938-1943,管辖唐山、遵化等县，推行日伪“治安肃正”计划，组织伪军配合日军扫荡。
韩则信,伪冀东道公署顾问,1938-1945,作为日本顾问的帮凶，参与策划冀东地区“清乡”行动，在遵化等地建立“爱护村”制度。
