name,title,activity_period,notable_deeds
萧家璧,遂川县靖卫团团长、赣西绥靖公署指挥官、伪遂川县维持会头目,1931-1945,长期在赣西南遂川、上犹、赣州一带镇压红军和抗日力量，抗战期间与日军及伪政权勾结，组织地方武装配合国民党顽固派反共，残害民众，破坏抗日民族统一战线。
郭巩,伪赣南维持会会长、伪赣县县长,1939-1945,日军侵占赣南期间出面组织伪维持会，任伪赣县县长，为日军征粮、征夫、搜集情报，协助日军维持占领区秩序，镇压抗日群众。
刘达三,伪赣州商会会长、伪维持会委员,1940-1945,在赣州沦陷期间依附日军，以商会名义为日军筹款筹粮，动员商户悬挂日伪旗帜，协助日伪推行经济统制，压迫爱国商人。
陈铁生,伪赣南保安团团长,1941-1945,率部投靠日军，编为伪保安团，在赣县、南康、信丰一带配合日军扫荡抗日游击队，捕杀抗日人员，勒索百姓。
黄镇中,伪赣东维持会会长、伪军大队长,1942-1945,在赣东及赣州周边地区组织伪维持会，后任伪军大队长，为日军带路扫荡，强征民夫修筑工事，迫害抗日军人家属。
李瑞山,伪赣县教育科科长、伪新民会赣县分会会长,1940-1945,在赣州推行奴化教育，编写亲日教材，组织新民会宣传“大东亚共荣圈”，强迫师生参加日伪集会，毒化青年思想。
王梦龄,伪江西省维持会委员、伪赣南道尹,1939-1945,在南昌、赣州等地为日军筹组伪政权，任伪赣南道尹期间，推行保甲连坐，征发物资，协助日军清乡，镇压抗日活动。
熊式辉,伪江西省政府委员、伪赣南专员,1943-1945,抗战后期投靠日伪，任伪赣南专员，在赣州、吉安一带为日军征集粮食和劳工，配合日军对抗日根据地进行经济封锁。
张伯伦,伪赣州警察局局长,1941-1945,在赣州沦陷期间任伪警察局长，带领伪警察搜捕抗日分子，镇压市民反抗，为日军提供情报，残害无辜群众。
刘建华,伪南康县维持会会长,1940-1945,在南康县组织伪维持会，为日军征粮征夫，协助日军建立据点，破坏抗日游击队的交通线和联络站。
