name,title,activity_period,notable_deeds
梅思平,伪浙江省政府主席、汪伪政权工商部部长,1938-1945,浙江温州人，汪伪政权核心成员之一，参与筹建汪伪政权，曾任伪浙江省政府主席，推行日伪统治政策。
张啸林,伪浙江省政府委员、汉奸帮会头目,1937-1940,浙江杭州人，上海青帮头目，抗战期间投靠日军，组织伪军，协助日军镇压抗日力量，后在浙江一带活动。
傅筱庵,伪上海特别市市长,1938-1940,浙江镇海人，抗战期间投靠日军，出任伪上海市长，协助日军控制上海及周边地区，包括浙江部分地区。
陈群,伪江苏省政府主席、伪内政部部长,1938-1945,浙江温州人，汪伪政权重要成员，曾任伪江苏省政府主席、伪内政部部长，参与日伪统治。
李士群,伪特工总部主任、伪江苏省政府主席,1939-1943,浙江丽水人，汪伪政权特务头目，组建伪特工总部，镇压抗日力量，活动范围覆盖浙江部分地区。
丁默邨,伪特工总部主任、伪社会部部长,1939-1945,浙江温州人，汪伪政权特务头目，参与组建伪特工总部，镇压抗日人士，活动涉及浙江。
苏成德,伪浙江省警务处处长,1940-1945,浙江温州人，汪伪政权警务官员，曾任伪浙江省警务处处长，协助日军维持治安，镇压抗日活动。
王永树,伪温州维持会会长,1941-1945,浙江温州人，抗战期间组织伪维持会，协助日军管理温州地区，推行日伪政策。
陈志远,伪瓯海县维持会会长,1941-1945,浙江温州瓯海人，抗战期间出任伪瓯海县维持会会长，协助日军控制当地，征集物资，镇压抗日活动。
林醒民,伪温州警察局局长,1942-1945,浙江温州人，汪伪政权警察官员，曾任伪温州警察局局长，协助日军维持治安，逮捕抗日人士。
黄庆澜,伪浙江省政府委员,1940-1945,浙江温州人，汪伪政权官员，曾任伪浙江省政府委员，参与日伪统治浙江地区。
张伯伦,伪温州商会会长,1941-1945,浙江温州人，抗战期间出任伪温州商会会长，协助日军经济掠夺，为日伪政权筹集物资。
