name,title,activity_period,notable_deeds
楼兆蠡,丽水县伪县长,1942-1945,任伪丽水县长期间，推行日伪统治，强征民夫，协助日军掠夺资源，镇压抗日活动。
陈志明,伪丽水县保安大队长,1942-1945,率伪军配合日军扫荡丽水周边乡村，杀害抗日军民，烧毁民房。
王鹤鸣,伪浙江省第五区行政督察专员（驻丽水）,1943-1945,在丽水地区组织伪政权，推行保甲制度，为日军征收粮食和税款。
叶葆元,伪丽水县维持会会长,1942-1943,日军占领丽水期间，组织维持会，为日军提供情报，协助维持治安。
周志远,伪丽水警察局局长,1943-1945,指挥伪警察搜捕抗日地下人员，破坏抗日组织，参与对民众的勒索。
吴锡麟,伪丽水县财政科科长,1942-1945,为日伪政权征收苛捐杂税，侵吞地方财产，支持日军经济掠夺。
徐子平,伪丽水宣抚班班长,1942-1944,随日军进行“宣抚”活动，散布亲日言论，诱骗民众归顺日伪。
李国桢,伪丽水教育科督学,1943-1945,推行奴化教育，强迫学校使用日伪教材，宣扬“大东亚共荣”。
何文彬,伪丽水商会会长,1942-1945,为日军筹措物资，控制粮食贸易，从中牟利，协助日伪经济统制。
赵子龙,伪丽水特务队队长,1943-1945,带领特务队抓捕抗日志士，严刑逼供，多次破坏地下交通站。
