name,title,activity_period,notable_deeds
傅筱庵,伪上海特别市市长,1938-1940,投靠日军，出任伪上海市长，协助日伪统治上海，镇压抗日活动，后因亲日卖国被军统刺杀。
陈公博,伪上海市长（汪伪政权）,1940-1944,汪精卫政权核心人物，曾任伪上海市长，推行“清乡”政策，协助日军搜刮物资，迫害抗日人士。
周佛海,伪行政院副院长兼伪上海市长,1944-1945,汪伪政权要员，兼任伪上海市长，控制上海金融与特务机构，参与对抗日力量的镇压。
丁默邨,伪特工总部（76号）主任,1939-1945,在上海组建76号特工总部，大肆捕杀抗日志士，制造多起血案，是日伪在上海的主要打手。
李士群,伪特工总部（76号）副主任,1939-1943,与丁默邨共同控制76号，残害地下党员和进步人士，后因内部矛盾被日军毒杀。
吴世宝,76号特工总部警卫队长,1939-1942,76号刽子手，直接参与绑架、刑讯和杀害抗日人士，恶名昭彰。
潘达,伪上海市警察局局长,1938-1941,协助日军维持上海治安，镇压抗日游行，逮捕爱国学生和工人。
卢英,伪上海市警察局副局长,1938-1945,长期在伪警察系统任职，配合日军“清乡”和搜捕抗日分子。
苏成德,伪上海特别市保安司令部司令,1940-1945,指挥伪保安部队协助日军扫荡，破坏抗日地下组织。
陈群,伪江苏省省长（辖松江地区）,1940-1943,汪伪政权江苏省长，管辖包括松江在内的地区，推行奴化教育和经济掠夺。
任援道,伪江苏省省长（辖松江地区）,1943-1945,继陈群后任伪江苏省长，在松江等地强化伪政权统治，配合日军“清乡”。
高冠吾,伪松江地区行政督察专员,1940-1942,在松江地区推行日伪政策，强征粮食，镇压当地抗日武装。
张北生,伪松江县知事（县长）,1938-1941,投靠日军，出任松江伪县长，协助日军建立维持会，搜捕抗日人士。
杨效曾,伪松江县知事（县长）,1941-1943,在松江推行“保甲制度”，强征壮丁，为日军提供劳力和情报。
王伯元,伪松江县维持会会长,1937-1938,日军占领松江后率先组织维持会，为日军筹粮派款，协助维持占领秩序。
沈维岳,伪松江保安队队长,1939-1945,指挥伪保安队配合日军扫荡松江周边抗日游击队，杀害多名抗日群众。
朱朴,伪松江教育督办,1940-1944,推行奴化教育，强制学校使用日伪教材，禁止传授中国历史。
陈中孚,伪上海特别市松江区区长,1943-1945,在松江地区实施“米粮统制”，搜刮民粮供给日军，导致当地饥荒。
